update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
52,866,133,92,238,0.345822,47,20,3,74,61,13,4,3,0,0
53,865,134,93,242,0.336733,54,19,3,71,60,13,4,3,0,0
54,865,133,94,245,0.328967,58,19,3,70,57,13,4,3,0,0
55,858,147,97,255,0.319712,69,22,3,67,63,13,4,3,0,0
56,854,157,99,262,0.310299,76,25,3,70,62,13,4,3,0,0
57,852,160,101,268,0.310271,76,25,3,75,62,13,4,3,0,0
58,848,159,104,276,0.307631,79,25,3,75,61,13,4,3,0,0
59,844,162,106,284,0.308425,80,25,3,77,63,13,4,3,0,0
60,844,153,108,288,0.310368,77,25,3,75,61,13,4,3,0,0
61,844,160,108,292,0.304911,80,30,3,74,61,13,4,3,0,0
62,840,170,109,300,0.305373,84,32,3,73,67,13,4,3,0,0
63,835,184,110,309,0.300944,87,37,4,80,66,13,4,3,0,0
64,825,204,113,323,0.290888,101,40,4,83,69,13,4,3,0,0
65,820,219,113,333,0.285201,112,43,4,80,73,13,4,3,0,0
66,816,231,114,342,0.274139,123,48,4,77,73,13,4,3,0,0
67,812,229,118,351,0.276199,119,51,4,80,73,13,4,3,0,0
68,805,239,119,363,0.273558,118,62,4,81,73,13,4,3,0,0
69,800,254,121,374,0.265008,126,70,4,83,72,13,4,3,0,0
70,796,266,122,384,0.259701,135,75,4,81,73,13,4,3,0,0
71,786,297,124,400,0.247214,163,74,4,88,72,13,4,3,0,0
72,779,314,128,414,0.246035,175,77,3,89,78,13,4,3,0,0
73,767,341,131,433,0.245515,186,86,3,96,78,13,4,6,0,0
74,762,354,133,445,0.240815,191,99,3,90,82,13,4,5,0,0
75,753,373,139,462,0.235718,208,99,4,94,85,13,4,5,0,0
76,742,406,142,481,0.229021,230,102,5,106,83,13,4,5,0,0
77,732,442,144,499,0.224841,251,106,5,122,79,14,4,5,0,0
78,728,457,147,512,0.22486,261,105,5,131,79,14,4,5,0,0
79,721,469,151,528,0.217023,277,111,5,127,77,14,4,5,0,0
80,716,467,156,542,0.218995,279,109,6,127,76,14,4,8,0,0
81,716,468,159,551,0.216973,286,108,5,126,76,14,4,8,0,0
82,706,476,164,569,0.213313,294,116,5,121,78,14,4,8,0,0
83,702,488,168,582,0.208214,305,123,5,120,78,14,4,7,0,0
84,689,520,172,604,0.199792,332,137,5,117,76,14,4,7,0,0
85,682,535,176,620,0.196231,345,143,5,118,75,14,4,7,0,0
86,674,552,179,637,0.200072,346,149,5,128,75,15,6,7,0,0
87,664,563,185,656,0.202528,342,161,5,132,79,17,7,5,0,0
88,660,574,187,670,0.204985,346,160,5,140,81,17,7,5,0,0
89,649,603,190,691,0.201627,368,160,6,147,81,19,7,5,0,0
90,641,619,196,709,0.199789,385,163,7,145,84,19,7,5,0,0
91,626,653,203,734,0.193774,418,168,7,149,82,20,7,5,0,0
92,619,648,209,751,0.192587,417,174,7,147,81,19,7,5,0,0
93,595,683,218,785,0.188356,458,169,8,149,86,19,7,5,0,0
94,587,683,226,804,0.184684,469,171,8,146,85,19,5,6,0,0
95,584,693,231,817,0.18139,489,169,8,142,85,20,4,7,0,0
96,573,700,240,838,0.178319,513,162,8,137,89,20,4,7,0,0
97,571,687,246,850,0.178786,504,166,8,133,91,20,4,7,0,0
98,556,722,250,875,0.175119,530,175,7,137,92,20,4,7,0,0
99,545,718,259,896,0.174822,532,178,7,135,94,20,4,7,0,0
100,539,719,267,912,0.175567,534,177,7,142,95,20,4,7,0,0
101,527,743,275,934,0.17391,564,172,7,145,99,20,4,7,0,0
102,525,722,281,946,0.17465,555,168,7,143,98,20,4,8,0,0
103,525,721,287,956,0.17425,562,164,7,145,98,20,4,8,0,0
104,522,708,292,968,0.175286,559,157,7,145,101,19,4,8,0,0
105,511,708,300,988,0.174833,563,158,6,149,101,19,4,8,0,0
106,508,687,307,1000,0.176958,551,156,6,147,103,19,4,8,0,0
107,495,713,313,1022,0.175622,561,172,6,152,103,20,4,8,0,0
108,488,727,319,1038,0.174827,577,172,6,155,103,20,5,8,0,0
109,477,737,326,1058,0.175386,594,164,6,158,108,20,5,8,0,0
110,458,766,334,1086,0.173588,624,164,6,160,112,20,5,9,0,0
111,446,792,340,1107,0.171128,653,164,6,161,113,21,5,9,0,0
112,433,795,349,1129,0.173915,649,173,6,166,114,22,5,9,0,0
113,427,790,357,1144,0.173985,653,169,6,168,115,22,5,9,0,0
114,421,780,365,1159,0.176947,648,163,6,175,116,22,5,10,0,0
115,416,774,372,1173,0.179468,643,161,6,181,118,22,5,10,0,0
116,406,787,380,1191,0.179283,658,161,6,184,120,22,5,11,0,0
117,394,792,388,1211,0.179132,664,164,6,186,121,23,5,11,0,0
118,380,812,396,1233,0.179685,674,174,6,189,121,27,6,11,0,0
119,377,782,404,1244,0.182922,658,166,6,186,126,27,6,11,0,0
120,378,762,412,1251,0.185339,649,155,6,193,128,26,6,11,0,0
121,374,737,421,1262,0.1894,631,150,7,194,133,26,6,11,0,0
122,367,716,433,1276,0.191501,622,146,7,193,138,27,5,11,0,0
123,357,725,442,1293,0.192867,629,150,7,193,145,27,5,11,0,0
124,350,714,451,1307,0.196292,617,152,8,197,147,27,5,12,0,0
125,339,720,460,1324,0.195262,624,157,8,197,150,27,5,12,0,0
126,332,712,469,1337,0.196595,625,153,9,197,153,26,5,13,0,0
127,324,717,479,1351,0.19665,634,154,9,199,156,26,5,13,0,0
128,316,714,488,1365,0.196819,635,152,9,205,158,25,5,13,0,0
129,313,685,497,1374,0.199934,620,145,9,206,159,25,5,13,0,0
130,306,672,505,1386,0.203536,615,137,9,209,163,26,5,13,0,0
131,295,679,514,1402,0.20536,616,141,9,217,166,26,5,13,0,0
132,294,655,523,1408,0.207599,603,139,9,216,166,27,5,13,0,0
133,290,643,532,1417,0.208531,605,131,9,216,169,27,5,13,0,0
134,288,619,540,1424,0.214335,585,127,10,216,172,31,5,13,0,0
135,283,609,549,1433,0.216162,574,131,10,222,173,30,5,13,0,0
136,280,591,558,1440,0.218485,563,130,10,222,174,31,5,14,0,0
137,276,576,567,1448,0.220887,551,132,10,223,177,31,5,14,0,0
138,269,564,576,1459,0.221881,550,130,10,222,178,31,5,14,0,0
139,260,552,586,1472,0.223578,548,124,10,225,181,31,5,14,0,0
140,256,527,595,1480,0.227836,525,127,11,225,182,33,5,14,0,0
141,254,506,603,1485,0.231367,511,127,11,223,183,34,5,15,0,0
142,252,489,609,1490,0.234113,498,125,11,224,186,34,5,15,0,0
143,251,460,617,1494,0.237469,478,124,11,225,185,34,5,15,0,0
144,246,444,624,1502,0.240648,467,121,11,229,186,34,5,15,0,0
145,246,423,632,1505,0.245462,452,117,11,231,190,34,5,15,0,0
146,247,395,639,1507,0.251301,430,113,12,233,191,34,5,16,0,0
147,247,378,646,1509,0.255075,417,112,12,232,196,34,5,16,0,0
148,243,365,653,1515,0.258173,409,110,12,233,199,34,5,16,0,0
149,241,346,660,1519,0.262268,393,110,12,235,201,34,5,16,0,0
150,235,341,665,1527,0.266017,389,105,12,240,203,36,5,16,0,0
151,231,327,671,1533,0.267456,379,109,12,238,203,36,5,16,0,0
152,228,317,676,1538,0.271432,369,105,13,245,205,35,5,16,0,0
153,226,309,681,1542,0.274666,359,109,13,243,210,35,5,16,0,0
154,224,288,688,1546,0.279981,342,109,13,243,210,35,8,16,0,0
155,224,267,694,1547,0.284623,325,107,13,247,211,35,7,16,0,0
156,222,251,699,1550,0.289337,311,104,14,249,213,36,7,16,0,0
157,219,246,704,1554,0.290614,310,102,14,250,215,36,7,16,0,0
158,218,251,705,1556,0.293094,306,103,14,253,220,36,7,17,0,0
159,217,248,708,1558,0.296009,298,106,14,252,226,36,7,17,0,0
160,215,229,714,1561,0.299269,289,103,14,248,229,36,7,17,0,0
161,213,220,718,1564,0.300093,286,102,14,247,229,36,7,17,0,0
162,212,209,722,1566,0.303052,278,100,14,249,230,36,7,17,0,0
163,212,197,726,1567,0.305802,267,102,14,250,231,36,6,17,0,0
164,211,189,730,1569,0.308359,262,101,14,250,232,37,6,17,0,0
165,208,179,734,1573,0.311522,255,99,14,253,232,37,6,17,0,0
166,207,170,738,1575,0.313481,250,96,14,255,233,37,6,17,0,0
167,207,163,741,1576,0.316927,238,99,15,260,231,38,6,17,0,0
168,207,160,743,1577,0.317255,238,98,15,258,233,38,6,17,0,0
169,207,153,746,1578,0.318635,237,95,15,258,232,38,6,18,0,0
170,207,142,749,1578,0.320005,232,94,15,257,232,38,5,18,0,0
171,207,128,752,1578,0.324223,220,93,15,258,233,38,5,18,0,0
172,205,127,754,1580,0.325512,219,93,15,258,235,38,5,18,0,0
173,204,119,757,1581,0.32762,213,92,16,260,234,38,5,18,0,0
174,202,107,759,1583,0.331396,204,90,16,260,235,38,5,18,0,0
175,201,107,759,1584,0.333007,201,89,16,261,238,38,5,18,0,0
176,200,97,762,1585,0.334672,196,89,16,260,237,38,5,18,0,0
177,197,96,764,1588,0.333712,196,91,16,261,235,38,5,18,0,0
178,197,93,766,1588,0.334882,193,91,16,263,235,38,5,18,0,0
179,195,93,767,1590,0.335028,196,88,16,263,236,38,5,18,0,0
180,195,85,769,1590,0.337364,190,87,17,262,237,38,5,18,0,0
181,193,83,771,1592,0.336954,191,87,17,261,237,38,5,18,0,0
182,192,84,772,1593,0.337023,193,87,17,260,237,39,5,18,0,0
183,191,81,774,1594,0.339492,187,87,17,263,238,40,5,18,0,0
184,191,73,776,1594,0.340779,182,88,17,262,237,40,5,18,0,0
185,188,76,778,1597,0.339491,185,89,17,262,238,40,5,18,0,0
186,188,69,779,1597,0.342697,177,88,17,263,240,40,5,18,0,0
187,187,70,780,1598,0.34212,180,88,17,261,240,40,5,19,0,0
188,185,75,781,1600,0.34134,182,89,17,264,240,40,5,19,0,0
189,184,72,783,1601,0.34137,182,89,17,264,239,40,5,19,0,0
190,184,72,784,1601,0.341658,181,89,17,268,237,40,5,19,0,0
191,184,65,786,1601,0.342852,178,89,17,266,237,40,5,19,0,0
192,184,61,787,1601,0.345835,173,88,17,265,238,43,5,19,0,0
193,184,74,785,1601,0.34841,173,88,17,268,244,43,4,21,1,0
194,184,80,784,1601,0.34846,173,91,17,268,244,45,4,21,1,0
195,184,75,786,1601,0.348941,172,89,17,269,244,44,4,21,1,0
196,184,67,788,1601,0.351363,165,89,17,270,244,44,4,21,1,0
197,184,65,789,1601,0.352553,161,92,17,269,245,44,4,21,1,0
198,184,59,791,1601,0.352221,161,91,17,269,243,42,5,21,1,0
199,184,60,791,1601,0.351942,160,92,17,272,242,41,5,21,1,0
200,184,61,790,1601,0.352407,160,92,17,269,245,41,5,21,1,0
201,184,70,788,1601,0.354115,158,92,17,274,249,41,5,21,1,0
202,184,64,790,1601,0.354963,156,91,17,274,248,41,5,21,1,0
203,184,60,791,1601,0.354971,155,90,17,273,250,40,5,20,1,0
204,182,58,793,1603,0.354295,157,90,17,271,251,39,5,20,1,0
205,182,57,793,1603,0.356557,156,88,17,272,249,39,5,23,1,0
206,182,53,794,1603,0.357602,153,88,17,272,249,39,5,23,1,0
207,181,52,795,1604,0.357658,153,88,17,271,250,39,5,23,1,0
208,179,51,797,1606,0.359176,152,88,17,270,251,39,5,25,1,0
209,178,50,798,1607,0.358708,153,88,17,269,251,39,5,25,1,0
210,178,49,798,1607,0.36083,150,87,17,269,253,40,5,25,1,0
211,178,47,799,1607,0.360642,150,87,17,269,252,40,5,25,1,0
212,178,44,800,1607,0.359473,151,87,17,268,252,39,5,24,1,0
213,178,41,801,1607,0.35947,150,88,17,267,251,39,5,24,1,0
214,178,42,801,1607,0.360459,148,89,17,266,254,39,5,24,1,0
215,178,38,802,1607,0.360318,147,89,17,267,251,39,5,24,1,0
216,178,40,802,1607,0.360781,145,90,18,269,251,39,5,24,1,0
217,178,37,803,1607,0.361715,143,90,17,269,252,39,5,24,1,0
218,178,38,803,1607,0.361153,145,90,17,268,252,39,6,23,1,0
219,177,34,805,1608,0.359852,145,90,17,269,251,39,6,21,1,0
220,177,35,805,1608,0.360396,144,90,17,272,249,40,6,21,1,0
221,177,32,806,1608,0.361273,142,90,17,271,250,40,6,21,1,0
222,177,34,806,1608,0.359669,142,94,17,270,250,40,6,20,1,0
223,176,47,804,1609,0.360825,145,94,17,273,252,40,6,22,2,0
224,175,48,805,1610,0.359792,145,95,17,275,252,40,6,21,2,0
225,175,46,806,1610,0.360262,144,95,17,274,252,41,6,21,2,0
226,175,49,806,1610,0.359646,146,95,17,275,252,41,6,21,2,0
227,174,52,806,1611,0.359788,145,98,17,274,251,44,6,21,2,0
228,174,53,805,1611,0.359402,146,97,17,274,252,44,6,20,2,0
229,174,53,805,1611,0.359481,146,96,17,275,252,44,6,20,2,0
230,174,50,805,1611,0.359603,146,93,17,277,251,44,6,20,1,0
231,174,47,806,1611,0.359055,145,94,17,276,251,44,6,19,1,0
232,174,58,804,1611,0.359104,147,94,17,279,255,44,6,19,1,0
233,174,49,805,1611,0.359321,145,94,17,275,253,44,6,19,1,0
234,174,56,804,1611,0.357658,151,94,17,275,253,43,7,19,1,0
235,173,60,804,1612,0.358603,151,93,17,277,255,43,8,19,1,0
236,173,64,803,1612,0.35694,153,93,17,281,254,42,8,18,1,0
237,171,60,805,1614,0.356903,152,92,17,282,254,42,8,18,0,0
238,171,60,805,1614,0.358061,150,92,17,281,257,42,8,18,0,0
239,169,63,806,1616,0.356099,156,92,17,280,256,42,8,18,0,0
240,169,64,807,1616,0.356363,155,92,17,282,255,45,8,17,0,0
241,169,57,808,1616,0.356884,152,92,17,281,255,43,8,17,0,0
242,167,58,809,1618,0.355762,155,92,17,281,254,43,8,17,0,0
243,166,53,810,1619,0.354822,154,94,17,280,250,43,8,17,0,0
244,166,54,810,1619,0.354834,152,97,17,280,250,43,8,17,0,0
245,166,53,810,1619,0.354949,151,97,17,280,251,42,8,17,0,0
246,165,57,809,1620,0.355752,150,96,17,281,254,44,8,16,0,0
247,165,53,811,1620,0.355229,151,96,17,280,252,44,8,16,0,0
248,165,61,809,1620,0.357151,147,96,20,284,255,44,8,16,0,0
249,165,57,811,1620,0.35735,146,96,19,285,254,44,8,16,0,0
250,163,59,812,1622,0.357663,145,96,21,287,253,45,8,16,0,0
251,162,49,815,1623,0.359002,143,94,20,284,254,45,8,16,0,0
252,161,43,816,1624,0.359155,144,92,19,282,253,45,8,16,0,0
253,160,47,816,1625,0.357911,147,92,19,284,253,44,8,16,0,0
254,160,42,817,1625,0.358806,144,92,19,283,253,44,8,16,0,0
255,159,40,819,1626,0.358217,145,92,19,283,252,44,8,16,0,0
256,158,43,819,1627,0.357242,147,93,19,284,251,44,8,16,0,0
257,158,47,818,1627,0.358404,145,93,19,288,252,44,8,16,0,0
258,157,53,818,1628,0.359379,145,93,19,288,258,44,8,16,0,0
259,157,52,820,1628,0.359649,145,93,19,288,259,44,8,16,0,0
260,156,49,821,1629,0.360841,141,93,19,289,260,44,8,16,0,0
261,156,46,822,1629,0.360423,141,93,19,289,259,43,8,16,0,0
262,156,42,823,1629,0.359784,141,94,18,288,257,43,8,16,0,0
263,154,41,825,1631,0.360199,140,94,18,289,258,43,8,16,0,0
264,152,42,827,1633,0.360112,140,94,18,292,258,43,8,16,0,0
265,151,40,828,1634,0.359469,142,94,18,289,258,43,8,16,0,0
266,150,44,828,1635,0.359835,141,97,18,288,261,43,8,16,0,0
267,150,42,829,1635,0.360602,139,97,18,288,262,43,8,16,0,0
268,150,36,830,1635,0.360915,139,96,17,285,262,43,8,16,0,0
269,149,37,831,1636,0.360774,139,96,17,288,262,42,8,16,0,0
270,149,44,830,1636,0.36014,139,99,17,291,262,42,8,16,0,0
271,149,43,830,1636,0.359333,140,100,17,288,262,42,8,16,0,0
272,149,40,831,1636,0.359613,141,98,17,287,262,42,8,16,0,0
273,149,46,830,1636,0.360297,142,98,17,285,265,45,8,16,0,0
274,148,44,831,1637,0.360099,142,98,18,283,266,44,8,16,0,0
275,148,42,832,1637,0.359949,141,99,18,283,265,44,8,16,0,0
276,148,40,833,1637,0.360154,140,99,18,283,265,44,8,16,0,0
277,148,38,834,1637,0.360023,140,99,18,283,264,44,8,16,0,0
278,148,39,834,1637,0.359787,141,98,18,286,262,44,8,16,0,0
279,148,40,834,1637,0.360522,141,97,18,285,265,44,8,16,0,0
280,148,41,833,1637,0.359109,145,97,18,281,266,43,8,16,0,0
281,147,40,834,1638,0.359834,143,97,18,283,266,43,8,16,0,0
282,147,42,834,1638,0.359991,142,97,18,286,266,43,8,16,0,0
283,147,39,835,1638,0.360186,142,96,18,285,266,43,8,16,0,0
284,147,36,836,1638,0.360133,142,96,18,283,266,43,8,16,0,0
285,147,33,836,1638,0.359182,143,96,18,282,264,42,8,16,0,0
286,146,34,836,1639,0.35994,141,95,21,282,266,41,8,16,0,0
287,146,32,836,1639,0.36081,139,95,20,282,267,41,8,16,0,0
288,146,28,837,1639,0.360181,140,94,20,282,264,41,8,16,0,0
289,146,22,838,1639,0.360483,139,94,18,280,264,41,8,16,0,0
290,145,26,838,1640,0.361918,137,94,18,282,268,41,8,16,0,0
291,145,24,839,1640,0.361983,137,93,18,283,267,41,8,16,0,0
292,145,32,838,1640,0.360768,140,94,18,286,267,41,8,16,0,0
293,145,33,838,1640,0.361083,139,94,18,289,266,41,8,16,0,0
294,145,42,836,1640,0.359733,142,94,18,294,266,40,8,16,0,0
295,145,42,836,1640,0.360322,140,94,18,296,266,40,8,16,0,0
296,145,35,837,1640,0.36054,138,94,18,294,264,40,8,16,0,0
297,144,35,838,1641,0.360695,137,94,18,296,264,40,8,16,0,0
298,144,38,838,1641,0.359434,138,97,18,296,263,40,8,16,0,0
299,144,36,838,1641,0.359169,137,99,18,294,262,40,8,16,0,0
300,144,37,838,1641,0.359071,136,101,18,294,262,40,8,16,0,0
301,143,38,838,1642,0.35783,138,103,18,292,261,40,8,16,0,0
302,143,38,838,1642,0.35858,138,101,17,295,261,40,8,16,0,0
303,142,53,836,1643,0.357894,141,101,17,304,262,40,8,16,0,0
304,142,49,837,1643,0.358022,141,100,17,302,262,40,8,16,0,0
305,140,54,837,1645,0.359266,139,102,17,301,265,43,8,16,0,0
306,140,56,836,1645,0.359434,139,102,17,300,268,42,8,16,0,0
307,140,50,838,1645,0.359958,138,100,17,300,268,41,8,16,0,0
308,140,48,838,1645,0.360234,138,99,17,299,268,41,8,16,0,0
309,140,49,838,1645,0.359116,142,98,17,298,267,41,8,16,0,0
310,140,44,839,1645,0.359765,140,98,17,296,267,41,8,16,0,0
311,140,39,840,1645,0.360106,140,97,17,293,267,41,8,16,0,0
312,140,34,841,1645,0.361447,137,96,17,292,267,42,8,16,0,0
313,139,45,839,1646,0.358375,148,96,17,289,268,42,8,16,0,0
314,138,44,839,1647,0.360303,144,95,17,290,271,42,8,16,0,0
315,138,40,839,1647,0.361144,142,94,17,289,271,42,8,16,0,0
316,138,37,840,1647,0.36147,141,94,17,288,271,42,8,16,0,0
317,138,44,838,1647,0.360659,139,99,17,290,271,42,8,16,0,0
318,138,45,839,1647,0.361421,138,98,17,292,273,42,8,16,0,0
319,138,41,840,1647,0.361472,138,97,17,291,272,42,8,16,0,0
320,138,41,840,1647,0.361973,138,95,17,294,272,41,8,16,0,0
321,138,40,841,1647,0.362099,138,95,17,293,273,41,8,16,0,0
322,138,37,841,1647,0.361758,137,96,17,293,270,41,8,16,0,0
323,138,39,841,1647,0.362913,136,96,17,293,272,41,8,17,0,0
324,137,38,842,1648,0.362888,135,98,17,291,273,41,8,17,0,0
325,136,42,842,1649,0.362739,135,99,17,293,274,41,8,17,0,0
326,135,48,841,1650,0.363603,135,98,17,295,278,41,8,17,0,0
327,135,46,842,1650,0.36344,135,98,17,295,277,41,8,17,0,0
328,135,46,842,1650,0.363775,135,98,17,293,279,41,8,17,0,0
329,135,41,843,1650,0.363227,136,97,17,292,276,41,8,17,0,0
330,135,41,843,1650,0.363037,136,97,17,293,275,41,8,17,0,0
331,135,42,843,1650,0.363554,136,97,17,291,278,41,8,17,0,0
332,135,37,844,1650,0.363499,136,96,17,290,276,41,8,17,0,0
333,135,32,845,1650,0.363341,135,97,17,288,274,41,8,17,0,0
334,135,47,842,1650,0.362597,135,100,17,297,274,41,8,17,0,0
335,135,53,841,1650,0.363527,135,100,17,299,274,44,8,17,0,0
336,135,47,843,1650,0.363655,136,98,17,297,273,44,8,17,0,0
337,135,39,844,1650,0.364303,135,96,17,294,272,44,8,17,0,0
338,135,37,844,1650,0.363937,135,96,16,294,271,44,8,17,0,0
339,135,35,845,1650,0.363867,135,96,17,292,271,44,8,17,0,0
340,135,47,842,1650,0.364925,135,96,18,293,278,44,8,17,0,0
341,135,47,842,1650,0.364943,135,96,18,293,278,44,8,17,0,0
342,135,44,843,1650,0.364179,136,96,18,292,277,43,8,17,0,0
343,135,43,843,1650,0.364948,136,94,18,290,280,43,8,17,0,0
344,134,47,842,1651,0.364255,136,97,18,288,282,43,8,17,0,0
345,132,40,846,1653,0.364195,137,96,18,286,281,43,8,17,0,0
346,132,42,846,1653,0.36489,137,96,18,284,285,43,8,17,0,0
347,132,39,847,1653,0.365192,137,95,18,283,285,43,8,17,0,0
348,132,37,848,1653,0.365623,137,94,18,282,286,43,8,17,0,0
349,132,36,848,1653,0.366587,138,93,18,280,284,43,11,17,0,0
350,131,37,849,1654,0.367249,138,92,19,279,287,43,11,17,0,0
351,131,35,850,1654,0.367496,138,91,19,279,287,43,11,17,0,0
352,131,34,851,1654,0.367165,138,92,19,279,286,43,11,17,0,0
353,131,40,850,1654,0.367066,138,92,19,282,289,43,10,17,0,0
354,131,41,850,1654,0.366287,139,92,19,283,289,43,9,17,0,0
355,131,41,851,1654,0.366257,139,92,19,284,289,43,9,17,0,0
356,131,43,851,1654,0.365192,142,92,19,285,287,43,9,17,0,0
357,131,40,852,1654,0.3652,142,91,19,286,285,43,9,17,0,0
358,130,40,853,1655,0.364284,142,94,19,285,284,43,9,17,0,0
359,130,37,854,1655,0.364003,142,94,19,285,282,43,9,17,0,0
360,130,43,853,1655,0.362943,145,94,19,288,281,43,9,17,0,0
361,130,46,852,1655,0.364377,143,93,19,291,283,43,9,17,0,0
362,129,44,853,1656,0.364086,145,92,19,290,281,44,9,17,0,0
363,129,48,852,1656,0.362765,148,93,19,291,279,44,9,17,0,0
364,129,44,853,1656,0.363321,147,92,19,290,279,44,9,17,0,0
365,129,40,854,1656,0.363511,146,92,19,289,278,44,9,17,0,0
366,129,49,852,1656,0.363941,147,92,19,291,283,43,9,17,0,0
367,129,45,853,1656,0.363655,147,92,19,289,282,43,9,17,0,0
368,129,44,853,1656,0.36387,146,92,19,288,283,43,9,17,0,0
369,129,40,854,1656,0.364303,145,92,19,286,282,44,9,17,0,0
370,127,41,856,1658,0.363288,148,92,19,287,281,44,9,17,0,0
371,127,36,856,1658,0.363039,146,92,20,287,277,44,9,17,0,0
372,127,42,855,1658,0.362484,146,95,20,288,278,44,9,17,0,0
373,126,44,855,1659,0.362275,146,95,23,287,278,44,9,17,0,0
374,126,39,856,1659,0.361612,147,95,22,284,278,44,8,17,0,0
375,126,38,856,1659,0.36203,146,94,22,287,276,44,8,17,0,0
376,126,34,857,1659,0.361329,146,95,22,285,274,44,8,17,0,0
377,126,32,858,1659,0.361625,145,95,22,285,274,44,8,17,0,0
378,126,32,859,1659,0.361335,146,95,22,285,274,44,8,17,0,0
379,125,38,859,1660,0.36098,146,98,21,288,275,44,8,17,0,0
380,125,35,859,1660,0.361434,146,97,21,286,275,44,8,17,0,0
381,125,36,859,1660,0.361468,145,98,21,288,274,44,8,17,0,0
382,125,35,859,1660,0.361624,145,98,21,285,276,44,8,17,0,0
383,125,38,859,1660,0.361974,144,98,21,288,277,44,8,17,0,0
384,125,37,859,1660,0.362084,144,98,20,286,280,43,8,17,0,0
