update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
87,673,651,157,629,0.120774,565,33,41,58,82,18,7,4,0,0
88,656,703,159,657,0.115428,614,33,44,57,85,18,7,4,0,0
89,649,721,162,676,0.113481,633,32,47,57,85,18,7,4,0,0
90,631,777,166,706,0.108334,688,32,51,57,85,19,7,4,0,0
91,625,796,170,724,0.107652,701,38,55,57,85,19,7,4,0,0
92,615,815,173,746,0.106953,716,36,65,58,82,20,7,4,0,0
93,606,840,177,768,0.105284,739,42,64,59,81,20,7,5,0,0
94,582,910,180,805,0.101961,798,48,67,62,82,20,8,5,0,0
95,567,951,185,833,0.101069,836,48,68,62,89,20,8,5,0,0
96,553,987,189,861,0.100524,866,53,68,62,94,20,8,5,0,0
97,530,1036,196,898,0.0979125,912,55,76,63,93,20,8,5,0,0
98,516,1067,201,926,0.0961366,944,55,77,67,92,20,8,5,0,0
99,505,1084,206,951,0.094825,969,52,73,69,94,20,8,5,0,0
100,504,1077,212,966,0.0950398,969,51,72,68,96,20,8,5,0,0
101,493,1098,219,991,0.0938531,994,52,73,68,96,21,8,5,0,0
102,479,1125,225,1019,0.0924592,1027,50,70,70,99,21,8,5,0,0
103,470,1132,231,1042,0.093972,1030,51,75,73,99,21,9,5,0,0
104,457,1164,238,1069,0.0937357,1060,55,75,74,102,22,9,5,0,0
105,444,1173,245,1095,0.0952515,1066,56,78,75,107,22,9,5,0,0
106,437,1157,252,1115,0.0964653,1057,55,76,76,108,22,9,6,0,0
107,427,1171,259,1138,0.0975551,1068,57,77,81,109,22,10,6,0,0
108,417,1170,267,1161,0.0982676,1072,58,75,81,113,22,10,6,0,0
109,395,1206,277,1196,0.09737,1108,59,82,82,112,23,11,6,0,0
110,378,1226,288,1225,0.0992929,1124,59,85,88,117,24,11,6,0,0
111,368,1221,297,1247,0.10232,1119,58,88,89,119,25,12,8,0,0
112,357,1234,306,1270,0.103439,1134,55,88,94,123,25,13,8,0,0
113,345,1233,318,1294,0.104314,1140,56,90,93,124,25,14,9,0,0
114,338,1219,328,1312,0.107399,1124,57,93,100,123,25,16,9,0,0
115,321,1216,340,1340,0.110591,1120,57,93,104,132,25,16,9,0,0
116,311,1213,351,1360,0.113522,1113,59,99,105,137,25,16,10,0,0
117,306,1198,362,1375,0.116047,1103,57,100,106,142,25,17,10,0,0
