update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
88,27,524,827,1397,0.419445,92,97,130,365,268,319,61,19,0,0
89,27,527,827,1397,0.422448,91,90,126,369,274,322,62,20,0,0
90,27,503,833,1397,0.426279,85,86,120,366,270,327,62,20,0,0
91,26,512,834,1398,0.42698,85,88,118,367,269,338,61,20,0,0
92,25,511,838,1399,0.429585,80,87,117,364,281,339,60,21,0,0
93,25,508,839,1399,0.429057,82,88,115,359,285,338,58,22,0,0
94,25,486,843,1399,0.428337,79,92,113,359,274,333,57,22,0,0
95,24,493,845,1400,0.430456,78,91,110,366,264,348,59,22,0,0
96,24,475,848,1400,0.431031,73,89,111,370,256,343,59,22,0,0
97,23,460,850,1401,0.43265,68,90,113,369,248,334,66,22,0,0
98,23,437,855,1401,0.434452,66,88,111,358,250,331,66,22,0,0
99,22,443,854,1402,0.434813,62,92,112,356,251,338,63,23,0,0
100,22,442,855,1402,0.433688,63,95,114,356,253,325,62,29,0,0
101,20,432,857,1404,0.432989,60,102,117,347,248,322,64,29,0,0
102,20,440,859,1404,0.431924,64,103,120,348,245,323,66,30,0,0
103,19,451,857,1405,0.433893,59,105,119,356,240,332,65,32,0,0
104,19,438,861,1405,0.433341,54,104,124,356,241,328,63,29,0,0
105,19,435,864,1405,0.433305,52,106,127,356,236,328,65,29,0,0
106,19,432,864,1405,0.434683,50,106,128,350,236,334,63,29,0,0
107,19,413,871,1405,0.434917,49,104,125,350,234,331,61,30,0,0
108,18,404,876,1406,0.436242,46,101,124,350,239,331,59,30,0,0
109,18,383,879,1406,0.436252,44,96,127,346,238,326,57,28,0,0
110,17,393,879,1407,0.435232,43,102,125,351,244,324,55,28,0,0
111,16,412,876,1408,0.435746,46,101,132,343,248,333,55,30,0,0
112,16,421,875,1408,0.438183,42,99,128,353,249,339,57,29,0,0
113,16,443,872,1408,0.436479,42,97,139,365,251,336,56,29,0,0
114,16,416,876,1408,0.438264,41,93,134,358,243,337,57,29,0,0
115,16,425,875,1408,0.4327,50,97,139,359,245,325,56,29,0,0
116,16,408,879,1408,0.435694,45,96,137,352,238,333,57,29,0,0
117,16,410,881,1408,0.437,45,95,129,355,249,330,59,29,0,0
118,15,381,888,1409,0.43895,40,93,127,351,242,330,57,29,0,0
119,13,379,888,1411,0.439279,43,89,120,356,245,332,53,29,0,0
120,12,396,885,1412,0.439335,43,84,127,362,249,332,55,29,0,0
121,12,407,882,1412,0.439275,43,88,128,357,252,338,55,28,0,0
122,12,413,882,1412,0.438146,41,93,127,363,252,336,56,27,0,0
123,12,421,879,1412,0.437213,40,94,124,371,257,336,51,27,0,0
124,11,414,880,1413,0.439518,40,93,121,366,250,344,51,29,0,0
125,10,425,878,1414,0.438204,41,97,121,369,254,339,51,31,0,0
126,9,413,882,1415,0.4389,41,92,118,370,261,332,50,31,0,0
127,9,406,882,1415,0.441936,41,87,118,361,260,335,52,34,0,0
128,9,404,882,1415,0.442258,41,88,116,359,256,342,50,34,0,0
129,9,401,882,1415,0.441655,41,89,116,357,252,346,49,33,0,0
130,9,378,888,1415,0.441902,41,85,116,349,255,338,51,31,0,0
131,8,398,885,1416,0.441302,40,83,121,364,255,338,54,28,0,0
132,8,412,883,1416,0.440275,39,85,126,366,255,342,56,26,0,0
133,8,414,883,1416,0.440272,40,86,132,357,254,341,60,27,0,0
134,8,403,886,1416,0.439755,38,88,129,359,257,333,58,27,0,0
135,8,392,891,1416,0.44022,36,84,129,364,257,331,56,26,0,0
136,8,393,890,1416,0.438415,39,89,127,357,263,328,55,25,0,0
137,6,400,891,1418,0.439341,37,91,126,357,267,333,54,26,0,0
138,6,411,886,1418,0.439396,40,90,127,356,261,344,53,26,0,0
139,6,395,886,1418,0.438803,42,87,126,347,261,339,54,25,0,0
140,6,380,890,1418,0.437573,39,91,126,347,259,330,53,25,0,0
141,6,376,892,1418,0.438265,39,89,125,345,265,327,54,24,0,0
142,6,391,889,1418,0.438381,45,86,125,341,273,333,53,24,0,0
143,6,404,887,1418,0.4387,43,89,131,336,278,337,52,25,0,0
144,6,412,886,1418,0.438457,41,90,135,342,274,339,52,25,0,0
145,5,387,893,1419,0.438458,41,86,135,339,267,336,51,25,0,0
146,5,371,895,1419,0.438427,39,87,137,336,255,334,50,28,0,0
147,5,367,894,1419,0.438896,36,91,131,337,255,334,49,28,0,0
148,4,389,890,1420,0.43636,39,92,141,336,261,335,48,27,0,0
149,4,389,891,1420,0.434458,39,96,138,343,261,329,47,27,0,0
150,4,388,890,1420,0.434945,37,98,140,340,259,328,46,30,0,0
151,4,410,885,1420,0.435765,39,92,139,358,257,332,49,29,0,0
152,4,398,887,1420,0.438453,37,90,133,355,251,338,52,29,0,0
153,4,384,889,1420,0.437237,35,94,136,351,246,332,50,29,0,0
154,4,367,893,1420,0.437141,33,95,132,352,243,328,49,28,0,0
155,3,357,897,1421,0.436513,36,92,132,351,238,329,49,27,0,0
156,3,350,899,1421,0.43631,36,88,136,353,234,323,52,27,0,0
157,3,367,897,1421,0.43538,40,89,134,359,239,321,55,27,0,0
158,3,395,889,1421,0.436881,36,85,133,382,245,320,56,27,0,0
159,3,413,885,1421,0.434092,36,89,128,405,244,314,55,27,0,0
160,3,397,888,1421,0.435556,36,85,126,399,240,316,57,26,0,0
161,3,354,894,1421,0.435186,34,85,127,383,228,312,53,26,0,0
162,3,364,893,1421,0.435518,34,90,127,374,233,323,50,26,0,0
163,3,380,890,1421,0.434781,33,96,127,376,241,319,52,26,0,0
164,3,396,888,1421,0.434968,33,97,127,382,243,324,52,26,0,0
165,3,402,887,1421,0.43386,36,95,127,386,245,325,49,26,0,0
166,3,437,879,1421,0.432853,43,95,128,392,251,327,51,29,0,0
167,3,430,880,1421,0.432956,41,95,130,389,249,330,48,28,0,0
168,3,435,881,1421,0.431424,40,98,133,390,253,327,47,28,0,0
169,3,419,884,1421,0.432281,39,101,126,384,256,320,49,28,0,0
170,3,441,878,1421,0.433277,38,107,126,385,251,333,50,29,0,0
171,3,422,883,1421,0.432945,36,104,127,382,257,321,49,29,0,0
172,3,450,878,1421,0.433642,35,99,131,390,274,322,48,29,0,0
173,3,450,879,1421,0.434156,34,97,134,393,267,327,48,29,0,0
174,3,447,878,1421,0.435431,32,93,140,394,263,322,49,32,0,0
175,3,438,882,1421,0.435701,32,93,136,395,259,326,48,31,0,0
176,3,437,882,1421,0.437381,31,89,133,403,261,320,49,33,0,0
177,3,432,883,1421,0.437534,31,86,137,399,258,324,48,32,0,0
178,3,419,885,1421,0.436966,36,83,137,391,254,322,49,32,0,0
179,3,428,885,1421,0.436376,35,88,138,393,252,325,51,31,0,0
180,3,424,887,1421,0.4364,34,94,136,385,255,324,52,31,0,0
181,3,424,886,1421,0.436664,32,92,138,388,255,322,53,30,0,0
182,3,417,886,1421,0.434282,35,93,141,380,256,317,52,29,0,0
183,3,404,889,1421,0.435483,34,89,137,380,257,316,51,29,0,0
184,3,379,896,1421,0.436135,33,87,135,373,257,310,52,28,0,0
185,3,363,901,1421,0.435368,32,86,138,371,256,303,50,28,0,0
186,3,371,898,1421,0.434907,32,87,137,372,262,302,49,28,0,0
187,3,386,893,1421,0.436221,36,83,138,366,265,311,52,28,0,0
188,2,379,895,1422,0.436156,36,83,136,364,264,311,53,27,0,0
189,2,375,895,1422,0.438283,34,79,135,362,270,307,53,30,0,0
190,2,388,893,1422,0.437486,32,79,140,369,275,304,53,29,0,0
191,2,404,891,1422,0.436349,33,83,150,360,280,307,53,29,0,0
192,2,390,896,1422,0.436996,32,81,147,361,276,309,51,29,0,0
193,2,404,894,1422,0.436509,31,79,146,381,277,304,51,29,0,0
194,2,413,892,1422,0.435483,33,81,144,386,273,309,50,29,0,0
195,2,393,898,1422,0.436412,33,83,141,375,270,308,49,32,0,0
196,2,387,898,1422,0.436067,33,80,139,382,263,306,49,33,0,0
197,1,379,900,1423,0.43472,32,80,139,389,258,301,48,32,0,0
198,1,362,904,1423,0.437386,29,79,134,380,261,304,47,32,0,0
199,1,356,905,1423,0.438426,28,80,135,371,261,308,46,32,0,0
200,1,342,909,1423,0.439083,27,79,133,371,257,305,46,33,0,0
201,1,340,909,1423,0.441468,25,77,133,365,256,311,48,34,0,0
202,1,332,912,1423,0.440393,25,78,132,367,252,310,48,32,0,0
203,1,328,913,1423,0.439448,24,78,135,364,258,305,47,30,0,0
204,1,316,915,1423,0.440256,23,79,135,359,254,302,46,33,0,0
205,1,313,915,1423,0.441253,23,78,132,358,252,306,46,33,0,0
206,1,340,908,1423,0.438576,23,87,130,367,253,311,45,32,0,0
207,1,337,907,1423,0.439349,21,85,130,365,257,310,44,32,0,0
208,1,339,908,1423,0.439604,21,84,133,364,259,308,46,32,0,0
209,1,341,907,1423,0.43955,21,86,135,370,253,299,46,38,0,0
210,1,334,907,1423,0.441344,21,83,139,359,246,308,45,40,0,0
211,1,341,906,1423,0.44128,24,83,138,355,250,316,44,37,0,0
212,1,346,903,1423,0.441202,23,81,146,355,242,323,43,36,0,0
213,1,349,902,1423,0.441664,23,87,141,355,239,321,46,39,0,0
214,1,360,899,1423,0.445178,22,89,136,347,248,330,45,42,0,0
215,1,363,899,1423,0.445269,22,90,130,352,250,334,43,41,0,0
216,1,380,896,1423,0.443854,21,95,136,357,250,329,44,44,0,0
217,1,371,896,1423,0.443508,22,93,131,363,245,326,44,43,0,0
218,1,378,897,1423,0.443271,22,96,127,371,244,325,49,41,0,0
219,1,384,892,1423,0.443885,22,92,126,376,250,320,51,39,0,0
220,1,388,890,1423,0.444171,24,89,130,374,251,314,53,43,0,0
221,1,384,894,1423,0.441977,24,90,129,385,248,307,53,42,0,0
222,1,379,894,1423,0.444349,23,85,128,381,246,317,52,41,0,0
223,1,374,896,1423,0.445803,23,80,125,382,250,319,52,39,0,0
224,1,381,895,1423,0.445224,23,76,131,378,263,318,52,35,0,0
225,1,375,894,1423,0.445791,22,76,133,367,268,316,54,33,0,0
226,1,372,894,1423,0.446742,22,77,129,363,268,319,52,36,0,0
227,1,377,893,1423,0.446192,22,79,128,368,267,318,51,37,0,0
228,1,386,890,1423,0.443702,22,84,134,368,265,317,50,36,0,0
229,1,391,888,1423,0.443193,22,84,130,375,272,308,52,36,0,0
230,1,385,889,1423,0.441269,22,87,134,368,270,310,49,34,0,0
231,1,372,890,1423,0.443803,22,88,125,366,259,316,49,37,0,0
232,1,366,892,1423,0.442942,23,90,121,373,253,310,50,38,0,0
233,1,368,890,1423,0.441362,27,91,116,375,250,311,52,36,0,0
234,1,366,892,1423,0.439936,27,94,118,373,251,308,49,38,0,0
235,1,367,891,1423,0.441324,26,91,122,362,260,314,47,36,0,0
236,1,363,891,1423,0.440642,26,93,121,358,267,308,47,34,0,0
237,1,389,885,1423,0.440398,29,93,127,359,269,312,48,37,0,0
238,1,411,880,1423,0.439355,32,95,128,361,272,320,47,36,0,0
239,1,440,875,1423,0.442678,33,90,125,370,276,336,46,39,0,0
240,1,419,878,1423,0.443446,30,89,121,369,276,328,45,39,0,0
241,1,412,881,1423,0.444122,29,89,117,369,274,331,46,38,0,0
242,1,413,883,1423,0.443607,28,92,116,370,277,329,46,38,0,0
243,1,422,882,1423,0.441605,31,91,122,371,280,326,46,37,0,0
244,1,435,880,1423,0.441548,34,91,118,376,286,324,46,40,0,0
245,1,425,884,1423,0.442245,33,89,120,374,282,323,49,39,0,0
246,1,418,885,1423,0.439874,35,94,126,364,282,311,50,41,0,0
247,1,414,887,1423,0.43887,35,97,127,357,286,312,49,38,0,0
248,1,447,880,1423,0.439653,35,99,129,360,290,326,49,39,0,0
249,1,429,886,1423,0.439734,34,100,125,356,283,335,45,37,0,0
250,1,432,886,1423,0.441549,34,98,123,348,287,348,45,35,0,0
251,1,419,890,1423,0.441338,35,93,125,351,279,347,45,34,0,0
252,1,404,894,1423,0.440299,35,92,125,351,271,348,44,32,0,0
253,1,391,898,1423,0.440491,35,91,128,342,271,345,44,33,0,0
254,1,376,901,1423,0.439574,34,94,126,340,267,340,44,32,0,0
255,1,396,896,1423,0.438374,32,98,130,344,274,340,42,32,0,0
256,1,390,896,1423,0.438168,30,102,127,345,274,332,42,34,0,0
257,1,387,897,1423,0.438151,30,104,123,346,265,339,45,32,0,0
258,0,365,902,1424,0.440073,30,97,121,340,267,335,45,32,0,0
259,0,396,895,1424,0.440106,30,93,125,353,281,331,46,32,0,0
260,0,401,894,1424,0.440859,30,92,125,357,279,327,53,32,0,0
261,0,377,899,1424,0.441492,30,88,123,351,277,323,52,32,0,0
262,0,376,899,1424,0.441377,29,90,124,347,279,321,54,31,0,0
263,0,356,902,1424,0.441411,28,87,124,342,282,312,53,30,0,0
264,0,375,897,1424,0.442092,27,88,128,342,286,313,56,32,0,0
265,0,385,896,1424,0.443898,25,88,127,340,289,327,54,31,0,0
266,0,394,894,1424,0.444108,24,88,135,338,285,330,57,31,0,0
267,0,412,888,1424,0.443607,28,85,137,346,279,339,53,33,0,0
268,0,381,893,1424,0.442946,28,88,130,338,270,336,53,31,0,0
269,0,391,889,1424,0.443212,28,90,126,338,275,342,51,30,0,0
270,0,385,892,1424,0.441604,28,94,126,338,272,338,51,30,0,0
271,0,419,886,1424,0.441957,29,94,129,348,270,350,55,30,0,0
272,0,417,886,1424,0.440767,29,93,130,351,271,347,54,28,0,0
273,0,414,889,1424,0.44061,29,93,131,348,272,349,53,28,0,0
274,0,429,884,1424,0.439841,35,87,129,356,279,346,52,29,0,0
275,0,436,881,1424,0.440232,34,86,129,356,289,346,49,28,0,0
276,0,421,884,1424,0.440826,33,85,128,350,288,344,47,30,0,0
277,0,406,887,1424,0.439845,32,85,127,353,289,328,46,33,0,0
278,0,397,890,1424,0.440121,32,85,126,357,281,322,51,33,0,0
279,0,380,893,1424,0.438337,32,89,125,355,270,321,47,34,0,0
280,0,388,893,1424,0.438529,30,91,128,357,270,323,48,34,0,0
281,0,404,891,1424,0.438677,30,89,135,360,269,327,52,33,0,0
282,0,412,888,1424,0.436478,30,94,132,370,261,329,52,32,0,0
283,0,427,882,1424,0.433498,31,102,127,375,263,334,49,28,0,0
284,0,410,884,1424,0.433617,31,104,128,363,256,335,49,28,0,0
285,0,393,890,1424,0.432122,31,108,125,365,251,326,50,27,0,0
286,0,376,894,1424,0.432752,31,102,124,368,243,328,48,26,0,0
287,0,356,899,1424,0.431185,30,102,123,368,245,315,47,25,0,0
288,0,353,899,1424,0.432571,33,98,120,369,242,310,55,25,0,0
289,0,355,900,1424,0.431435,33,100,120,372,243,309,53,25,0,0
290,0,350,903,1424,0.43097,32,101,123,368,244,307,53,25,0,0
291,0,372,898,1424,0.430863,32,101,127,372,246,315,52,25,0,0
292,0,386,896,1424,0.430301,34,103,127,378,242,319,54,25,0,0
293,0,381,897,1424,0.429256,34,103,128,381,240,313,54,25,0,0
294,0,371,898,1424,0.429423,34,103,121,384,238,311,54,24,0,0
295,0,375,898,1424,0.429521,33,104,119,389,239,312,53,24,0,0
296,0,405,893,1424,0.428996,33,103,127,396,248,315,52,24,0,0
297,0,396,896,1424,0.427579,34,106,125,397,245,310,51,24,0,0
298,0,380,898,1424,0.426783,34,104,123,402,241,300,50,24,0,0
299,0,378,898,1424,0.430446,32,100,119,403,240,300,55,27,0,0
300,0,369,901,1424,0.430623,33,98,117,401,239,302,53,27,0,0
301,0,397,895,1424,0.430169,32,101,118,412,245,305,52,27,0,0
302,0,375,898,1424,0.428164,35,98,115,416,238,294,51,26,0,0
303,0,372,899,1424,0.428841,34,94,119,413,238,298,49,26,0,0
304,0,365,900,1424,0.428199,33,95,119,415,232,296,49,26,0,0
305,0,347,903,1424,0.427277,35,92,123,408,229,288,49,26,0,0
306,0,333,908,1424,0.425884,34,93,123,406,232,281,47,25,0,0
307,0,355,904,1424,0.424869,34,102,125,404,236,283,50,25,0,0
308,0,374,900,1424,0.422789,39,101,129,409,236,287,49,24,0,0
309,0,367,903,1424,0.423859,36,96,130,416,234,283,51,24,0,0
310,0,360,905,1424,0.422633,36,100,129,413,231,282,50,24,0,0
311,0,347,906,1424,0.421894,35,104,122,415,230,274,49,24,0,0
312,0,355,903,1424,0.423683,38,102,116,416,228,283,51,24,0,0
313,0,345,904,1424,0.424727,36,101,113,413,227,285,50,24,0,0
314,0,357,901,1424,0.421827,37,104,118,424,219,283,49,24,0,0
315,0,376,895,1424,0.424731,35,100,120,426,221,292,53,24,0,0
316,0,365,898,1424,0.424905,35,98,119,422,224,291,50,24,0,0
317,0,384,894,1424,0.426569,34,95,118,435,221,300,50,25,0,0
318,0,384,894,1424,0.426416,33,96,122,430,219,303,50,25,0,0
319,0,409,890,1424,0.429274,36,91,122,431,225,316,53,25,0,0
320,0,396,891,1424,0.427839,35,92,121,431,228,304,51,25,0,0
321,0,370,897,1424,0.429095,35,89,118,424,226,296,54,25,0,0
322,0,358,900,1424,0.430607,35,89,116,417,222,296,56,27,0,0
323,0,375,899,1424,0.430402,34,87,119,428,231,293,55,27,0,0
324,0,414,891,1424,0.429181,36,89,128,436,232,300,57,27,0,0
325,0,400,893,1424,0.428309,34,89,130,438,228,292,56,26,0,0
326,0,403,892,1424,0.426076,32,94,132,447,224,285,55,26,0,0
327,0,423,888,1424,0.423208,31,102,131,463,224,280,54,26,0,0
328,0,422,888,1424,0.422966,31,105,130,455,230,281,52,26,0,0
329,0,424,886,1424,0.423082,31,106,129,454,231,281,50,28,0,0
330,0,434,884,1424,0.42305,32,103,125,470,232,280,49,27,0,0
331,0,428,884,1424,0.424845,31,99,128,462,230,284,49,29,0,0
332,0,434,883,1424,0.425081,31,99,125,468,225,290,51,28,0,0
333,0,431,886,1424,0.425323,33,98,125,462,228,291,51,29,0,0
334,0,432,888,1424,0.427378,31,98,131,456,229,288,54,33,0,0
335,0,446,884,1424,0.427217,30,98,131,467,225,295,52,32,0,0
336,0,445,887,1424,0.427026,30,96,129,472,229,294,50,32,0,0
337,0,456,887,1424,0.428992,29,93,132,472,233,299,52,33,0,0
338,0,426,895,1424,0.42906,28,95,126,465,227,294,53,33,0,0
339,0,417,897,1424,0.428936,28,92,126,463,232,288,53,32,0,0
340,0,413,897,1424,0.429132,28,91,128,463,228,284,52,36,0,0
341,0,417,897,1424,0.430151,27,90,130,467,225,286,53,36,0,0
342,0,437,893,1424,0.431554,31,85,133,473,227,284,58,39,0,0
343,0,459,888,1424,0.431629,31,87,137,474,231,291,56,40,0,0
344,0,451,890,1424,0.431775,29,85,138,476,234,284,55,40,0,0
345,0,467,889,1424,0.432384,29,86,138,477,238,294,55,39,0,0
346,0,468,890,1424,0.430652,32,84,140,482,237,292,53,38,0,0
347,0,455,892,1424,0.431813,30,81,140,481,236,288,52,39,0,0
348,0,443,893,1424,0.432362,28,81,143,474,236,282,50,42,0,0
349,0,436,891,1424,0.434628,28,76,148,464,228,283,56,44,0,0
350,0,430,894,1424,0.434689,28,75,153,456,235,276,57,44,0,0
351,0,439,892,1424,0.433696,28,75,153,468,228,279,57,43,0,0
352,0,460,887,1424,0.432427,28,78,158,474,228,280,56,45,0,0
353,0,464,886,1424,0.432443,29,78,152,484,223,284,55,45,0,0
354,0,457,886,1424,0.432551,28,80,149,479,232,276,54,45,0,0
355,0,460,887,1424,0.430882,28,83,155,475,237,273,50,46,0,0
356,0,480,884,1424,0.430845,28,82,156,491,234,276,51,46,0,0
357,0,473,884,1424,0.430468,31,81,153,481,239,279,49,44,0,0
358,0,463,888,1424,0.431654,31,80,156,471,241,275,50,47,0,0
359,0,443,890,1424,0.432355,31,77,151,460,244,277,49,44,0,0
360,0,444,891,1424,0.431792,33,75,149,465,242,277,51,43,0,0
361,0,414,896,1424,0.432871,32,77,145,447,236,279,51,43,0,0
362,0,407,896,1424,0.432832,32,79,145,439,235,280,51,42,0,0
363,0,391,896,1424,0.433202,35,78,143,427,234,275,49,46,0,0
364,0,398,895,1424,0.430914,35,85,141,431,233,278,45,45,0,0
365,0,400,896,1424,0.430224,35,88,136,434,233,282,46,42,0,0
366,0,387,900,1424,0.428758,36,91,135,423,241,274,45,42,0,0
367,0,400,898,1424,0.426557,37,93,139,429,244,271,46,39,0,0
368,0,397,899,1424,0.425779,40,92,142,421,248,266,49,38,0,0
369,0,407,898,1424,0.424415,40,93,143,434,248,260,49,38,0,0
370,0,395,899,1424,0.425896,37,92,147,421,248,262,49,38,0,0
371,0,392,899,1424,0.423959,40,92,147,423,244,258,51,36,0,0
372,0,402,898,1424,0.425304,43,90,146,426,238,267,50,40,0,0
373,0,413,893,1424,0.426711,43,90,139,424,242,285,47,36,0,0
374,0,399,895,1424,0.426026,44,84,143,420,240,282,48,33,0,0
375,0,384,896,1424,0.426431,44,85,139,410,240,282,48,32,0,0
376,0,389,891,1424,0.423838,51,79,142,414,241,276,46,31,0,0
377,0,407,888,1424,0.423781,51,79,143,428,239,274,49,32,0,0
378,0,417,885,1424,0.425864,50,75,138,439,243,273,52,32,0,0
379,0,430,882,1424,0.425965,51,76,138,441,248,273,52,33,0,0
380,0,427,885,1424,0.423896,55,79,139,438,244,270,52,35,0,0
381,0,434,883,1424,0.424736,57,79,132,445,249,265,50,40,0,0
