update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
26,728,893,35,470,0.0963164,584,344,0,0,0,0,0,0,0,0
27,713,942,38,502,0.0949227,628,352,0,0,0,0,0,0,0,0
28,697,995,43,535,0.0959071,647,391,0,0,0,0,0,0,0,0
29,680,1054,47,570,0.0960153,686,415,0,0,0,0,0,0,0,0
30,656,1140,50,612,0.0963269,736,454,0,0,0,0,0,0,0,0
31,638,1180,57,649,0.0962516,765,472,0,0,0,0,0,0,0,0
32,627,1220,61,679,0.0965702,787,494,0,0,0,0,0,0,0,0
33,617,1257,64,708,0.0968807,807,514,0,0,0,0,0,0,0,0
34,596,1300,69,748,0.0973016,830,539,0,0,0,0,0,0,0,0
35,568,1376,72,795,0.0965523,899,549,0,0,0,0,0,0,0,0
36,539,1453,83,844,0.0957644,965,571,0,0,0,0,0,0,0,0
37,520,1522,87,883,0.0962004,1007,602,0,0,0,0,0,0,0,0
38,500,1566,96,923,0.0964817,1047,615,0,0,0,0,0,0,0,0
39,471,1627,103,972,0.0965545,1092,638,0,0,0,0,0,0,0,0
40,455,1669,111,1008,0.0965186,1119,661,0,0,0,0,0,0,0,0
41,424,1727,123,1058,0.0962255,1171,679,0,0,0,0,0,0,0,0
42,409,1765,129,1092,0.0963969,1192,702,0,0,0,0,0,0,0,0
43,390,1802,137,1129,0.0962274,1220,719,0,0,0,0,0,0,0,0
44,369,1831,146,1168,0.0961762,1243,734,0,0,0,0,0,0,0,0
45,350,1864,156,1204,0.096101,1273,747,0,0,0,0,0,0,0,0
46,331,1898,166,1240,0.0957185,1313,751,0,0,0,0,0,0,0,0
47,321,1908,175,1266,0.0956081,1325,758,0,0,0,0,0,0,0,0
48,305,1924,186,1298,0.0953223,1344,766,0,0,0,0,0,0,0,0
49,291,1935,195,1327,0.0953425,1353,777,0,0,0,0,0,0,0,0
50,269,1958,207,1363,0.0953168,1385,780,0,0,0,0,0,0,0,0
51,269,1930,217,1377,0.0952851,1376,771,0,0,0,0,0,0,0,0
52,244,1970,230,1415,0.0951968,1412,788,0,0,0,0,0,0,0,0
53,227,1964,246,1444,0.0952826,1415,795,0,0,0,0,0,0,0,0
54,212,1948,261,1470,0.0947724,1433,776,0,0,0,0,0,0,0,0
55,201,1913,277,1492,0.0948939,1412,778,0,0,0,0,0,0,0,0
56,193,1883,291,1510,0.0952713,1387,787,0,0,0,0,0,0,0,0
57,185,1850,309,1527,0.0951742,1374,785,0,0,0,0,0,0,0,0
58,171,1843,326,1550,0.0950969,1378,791,0,0,0,0,0,0,0,0
59,160,1827,343,1569,0.0953992,1369,801,0,0,0,0,0,0,0,0
60,144,1822,361,1592,0.0953795,1374,809,0,0,0,0,0,0,0,0
61,141,1764,380,1602,0.0956124,1341,803,0,0,0,0,0,0,0,0
62,138,1689,400,1611,0.0958257,1302,787,0,0,0,0,0,0,0,0
63,134,1623,419,1621,0.0961783,1263,779,0,0,0,0,0,0,0,0
64,126,1580,434,1634,0.0964485,1238,776,0,0,0,0,0,0,0,0
65,119,1517,453,1646,0.0961876,1214,756,0,0,0,0,0,0,0,0
66,119,1449,473,1651,0.0964566,1180,742,0,0,0,0,0,0,0,0
67,110,1417,493,1664,0.0962497,1174,736,0,0,0,0,0,0,0,0
68,103,1347,514,1675,0.0964794,1140,721,0,0,0,0,0,0,0,0
69,99,1288,534,1682,0.0969993,1107,715,0,0,0,0,0,0,0,0
70,99,1214,553,1685,0.0972599,1070,697,0,0,0,0,0,0,0,0
71,98,1158,572,1689,0.0973585,1046,684,0,0,0,0,0,0,0,0
72,94,1104,590,1696,0.0976343,1015,679,0,0,0,0,0,0,0,0
73,95,1026,606,1697,0.0977319,982,650,0,0,0,0,0,0,0,0
74,95,968,623,1699,0.0978218,961,630,0,0,0,0,0,0,0,0
75,92,930,640,1704,0.0978907,945,625,0,0,0,0,0,0,0,0
76,90,869,657,1708,0.0981618,911,615,0,0,0,0,0,0,0,0
77,89,826,671,1711,0.0985924,887,610,0,0,0,0,0,0,0,0
78,91,777,685,1711,0.0986859,866,596,0,0,0,0,0,0,0,0
79,90,712,700,1714,0.0991056,830,582,0,0,0,0,0,0,0,0
80,91,657,713,1714,0.0990873,805,565,0,0,0,0,0,0,0,0
81,90,606,726,1716,0.0996827,773,559,0,0,0,0,0,0,0,0
82,87,580,738,1720,0.0999563,763,555,0,0,0,0,0,0,0,0
83,88,533,750,1720,0.100421,735,548,0,0,0,0,0,0,0,0
84,87,493,762,1722,0.100544,714,541,0,0,0,0,0,0,0,0
85,86,455,772,1724,0.100928,693,534,0,0,0,0,0,0,0,0
86,86,418,781,1725,0.101564,668,531,0,0,0,0,0,0,0,0
87,85,394,791,1727,0.101834,657,528,0,0,0,0,0,0,0,0
88,84,360,799,1729,0.101953,641,518,0,0,0,0,0,0,0,0
89,84,333,808,1729,0.102085,627,514,0,0,0,0,0,0,0,0
90,82,306,817,1731,0.10226,616,507,0,0,0,0,0,0,0,0
91,79,287,825,1734,0.102543,605,507,0,0,0,0,0,0,0,0
92,78,259,832,1735,0.102711,592,499,0,0,0,0,0,0,0,0
93,78,246,836,1735,0.103319,578,504,0,0,0,0,0,0,0,0
94,77,235,842,1736,0.103546,571,506,0,0,0,0,0,0,0,0
95,75,225,847,1738,0.103635,568,504,0,0,0,0,0,0,0,0
96,74,207,853,1739,0.104028,556,504,0,0,0,0,0,0,0,0
97,73,198,858,1740,0.104008,557,499,0,0,0,0,0,0,0,0
98,72,184,861,1741,0.104714,542,503,0,0,0,0,0,0,0,0
99,70,174,866,1743,0.104667,540,500,0,0,0,0,0,0,0,0
100,70,155,870,1743,0.104882,532,493,0,0,0,0,0,0,0,0
101,69,142,875,1744,0.105047,526,491,0,0,0,0,0,0,0,0
102,69,133,878,1744,0.10514,523,488,0,0,0,0,0,0,0,0
103,68,120,882,1745,0.105298,517,485,0,0,0,0,0,0,0,0
104,67,127,883,1746,0.105465,518,492,0,0,0,0,0,0,0,0
105,67,114,886,1746,0.105324,515,485,0,0,0,0,0,0,0,0
106,66,107,889,1747,0.105168,515,481,0,0,0,0,0,0,0,0
107,66,101,892,1747,0.105393,511,482,0,0,0,0,0,0,0,0
108,66,97,893,1747,0.105602,506,484,0,0,0,0,0,0,0,0
109,66,92,895,1747,0.105747,502,485,0,0,0,0,0,0,0,0
110,66,84,897,1747,0.105894,498,483,0,0,0,0,0,0,0,0
111,66,80,899,1747,0.105952,498,481,0,0,0,0,0,0,0,0
112,66,75,901,1747,0.106089,494,482,0,0,0,0,0,0,0,0
113,65,72,902,1748,0.105927,496,478,0,0,0,0,0,0,0,0
114,65,75,902,1748,0.105894,499,478,0,0,0,0,0,0,0,0
115,65,76,902,1748,0.106122,495,483,0,0,0,0,0,0,0,0
116,65,81,901,1748,0.105836,501,481,0,0,0,0,0,0,0,0
117,65,80,903,1748,0.106033,498,485,0,0,0,0,0,0,0,0
118,65,68,905,1748,0.105944,494,479,0,0,0,0,0,0,0,0
119,64,71,906,1749,0.10604,494,483,0,0,0,0,0,0,0,0
120,64,73,906,1749,0.106206,492,487,0,0,0,0,0,0,0,0
121,64,69,908,1749,0.106264,491,486,0,0,0,0,0,0,0,0
122,63,68,910,1750,0.106447,489,489,0,0,0,0,0,0,0,0
123,63,62,912,1750,0.106522,486,488,0,0,0,0,0,0,0,0
124,62,59,913,1751,0.106613,486,486,0,0,0,0,0,0,0,0
125,62,57,914,1751,0.106636,483,488,0,0,0,0,0,0,0,0
126,60,56,916,1753,0.106434,487,485,0,0,0,0,0,0,0,0
127,60,52,917,1753,0.106463,486,483,0,0,0,0,0,0,0,0
128,60,45,919,1753,0.106441,484,480,0,0,0,0,0,0,0,0
129,60,43,919,1753,0.106407,484,478,0,0,0,0,0,0,0,0
130,60,43,919,1753,0.10659,481,481,0,0,0,0,0,0,0,0
131,60,41,919,1753,0.106756,478,482,0,0,0,0,0,0,0,0
132,60,45,918,1753,0.106793,479,484,0,0,0,0,0,0,0,0
133,60,41,919,1753,0.106936,475,485,0,0,0,0,0,0,0,0
134,60,40,919,1753,0.107234,470,489,0,0,0,0,0,0,0,0
135,60,47,917,1753,0.107516,468,496,0,0,0,0,0,0,0,0
136,59,47,919,1754,0.107495,470,496,0,0,0,0,0,0,0,0
137,59,44,921,1754,0.107417,471,494,0,0,0,0,0,0,0,0
138,59,41,922,1754,0.107296,472,491,0,0,0,0,0,0,0,0
139,59,42,922,1754,0.107251,473,491,0,0,0,0,0,0,0,0
140,59,46,922,1754,0.107102,476,492,0,0,0,0,0,0,0,0
141,59,43,922,1754,0.107192,474,491,0,0,0,0,0,0,0,0
142,59,46,921,1754,0.106986,480,487,0,0,0,0,0,0,0,0
143,58,38,922,1755,0.106961,478,482,0,0,0,0,0,0,0,0
144,58,43,921,1755,0.10698,479,485,0,0,0,0,0,0,0,0
145,58,37,922,1755,0.106924,477,482,0,0,0,0,0,0,0,0
146,58,38,922,1755,0.106953,477,483,0,0,0,0,0,0,0,0
147,58,39,922,1755,0.106757,480,481,0,0,0,0,0,0,0,0
148,57,42,922,1756,0.106657,484,480,0,0,0,0,0,0,0,0
149,57,37,923,1756,0.10669,482,478,0,0,0,0,0,0,0,0
150,57,36,923,1756,0.106762,480,479,0,0,0,0,0,0,0,0
151,57,45,921,1756,0.106718,482,484,0,0,0,0,0,0,0,0
152,57,40,923,1756,0.106649,481,482,0,0,0,0,0,0,0,0
153,57,57,919,1756,0.106574,489,487,0,0,0,0,0,0,0,0
154,57,50,921,1756,0.106661,487,484,0,0,0,0,0,0,0,0
155,57,54,922,1756,0.106445,492,484,0,0,0,0,0,0,0,0
156,57,54,922,1756,0.106723,489,487,0,0,0,0,0,0,0,0
157,57,53,922,1756,0.106565,491,484,0,0,0,0,0,0,0,0
158,56,54,922,1757,0.106333,495,481,0,0,0,0,0,0,0,0
159,56,56,923,1757,0.106513,494,485,0,0,0,0,0,0,0,0
160,55,57,924,1758,0.106452,496,485,0,0,0,0,0,0,0,0
161,55,59,924,1758,0.106248,499,484,0,0,0,0,0,0,0,0
162,55,58,925,1758,0.106169,500,483,0,0,0,0,0,0,0,0
163,55,55,924,1758,0.106032,499,480,0,0,0,0,0,0,0,0
164,55,59,922,1758,0.10641,495,486,0,0,0,0,0,0,0,0
165,55,63,922,1758,0.106436,497,488,0,0,0,0,0,0,0,0
166,54,74,921,1759,0.106266,503,492,0,0,0,0,0,0,0,0
167,54,67,923,1759,0.106367,499,491,0,0,0,0,0,0,0,0
168,53,70,923,1760,0.105972,506,487,0,0,0,0,0,0,0,0
169,51,74,924,1762,0.10589,508,490,0,0,0,0,0,0,0,0
170,51,65,926,1762,0.10586,505,486,0,0,0,0,0,0,0,0
171,51,65,927,1762,0.105795,506,486,0,0,0,0,0,0,0,0
172,51,65,928,1762,0.105895,507,486,0,0,0,0,0,0,0,0
173,51,61,929,1762,0.105979,504,486,0,0,0,0,0,0,0,0
174,51,60,929,1762,0.106111,501,488,0,0,0,0,0,0,0,0
175,51,59,928,1762,0.106115,501,486,0,0,0,0,0,0,0,0
176,51,60,928,1762,0.106064,504,484,0,0,0,0,0,0,0,0
177,51,60,928,1762,0.106357,501,487,0,0,0,0,0,0,0,0
178,51,60,928,1762,0.106342,500,488,0,0,0,0,0,0,0,0
179,51,63,927,1762,0.106583,499,491,0,0,0,0,0,0,0,0
180,51,62,928,1762,0.106712,497,493,0,0,0,0,0,0,0,0
181,51,59,928,1762,0.106963,492,495,0,0,0,0,0,0,0,0
182,51,65,927,1762,0.107259,491,501,0,0,0,0,0,0,0,0
183,51,65,928,1762,0.107217,493,500,0,0,0,0,0,0,0,0
184,50,66,927,1763,0.107312,492,501,0,0,0,0,0,0,0,0
185,50,59,929,1763,0.107326,490,498,0,0,0,0,0,0,0,0
186,50,54,930,1763,0.107271,489,495,0,0,0,0,0,0,0,0
187,50,56,929,1763,0.107298,489,496,0,0,0,0,0,0,0,0
188,50,50,930,1763,0.107288,488,492,0,0,0,0,0,0,0,0
189,50,52,930,1763,0.107202,490,492,0,0,0,0,0,0,0,0
190,50,57,929,1763,0.107297,490,496,0,0,0,0,0,0,0,0
191,50,54,929,1763,0.107268,488,495,0,0,0,0,0,0,0,0
192,50,55,929,1763,0.107261,490,494,0,0,0,0,0,0,0,0
193,50,64,927,1763,0.107225,493,498,0,0,0,0,0,0,0,0
194,50,59,929,1763,0.107278,490,498,0,0,0,0,0,0,0,0
195,50,66,928,1763,0.107006,496,498,0,0,0,0,0,0,0,0
196,49,64,930,1764,0.107083,496,498,0,0,0,0,0,0,0,0
197,49,58,931,1764,0.107189,492,497,0,0,0,0,0,0,0,0
198,49,54,932,1764,0.107195,490,496,0,0,0,0,0,0,0,0
199,49,59,931,1764,0.10732,489,501,0,0,0,0,0,0,0,0
200,49,57,932,1764,0.10731,489,500,0,0,0,0,0,0,0,0
201,49,57,932,1764,0.107255,491,498,0,0,0,0,0,0,0,0
202,49,57,932,1764,0.107429,488,501,0,0,0,0,0,0,0,0
203,49,51,933,1764,0.107391,486,498,0,0,0,0,0,0,0,0
204,49,49,933,1764,0.107212,485,497,0,0,0,0,0,0,0,0
205,49,52,932,1764,0.10734,485,499,0,0,0,0,0,0,0,0
206,49,51,933,1764,0.107237,486,498,0,0,0,0,0,0,0,0
207,49,41,934,1764,0.107263,480,495,0,0,0,0,0,0,0,0
208,49,36,935,1764,0.107027,481,490,0,0,0,0,0,0,0,0
209,49,30,936,1764,0.107233,476,490,0,0,0,0,0,0,0,0
210,49,30,936,1764,0.107373,475,491,0,0,0,0,0,0,0,0
211,49,30,936,1764,0.107373,475,491,0,0,0,0,0,0,0,0
212,49,31,936,1764,0.107394,475,492,0,0,0,0,0,0,0,0
213,49,30,936,1764,0.107451,473,493,0,0,0,0,0,0,0,0
214,49,29,936,1764,0.107424,475,490,0,0,0,0,0,0,0,0
215,49,24,937,1764,0.107374,474,487,0,0,0,0,0,0,0,0
216,49,32,936,1764,0.107581,474,494,0,0,0,0,0,0,0,0
217,49,37,935,1764,0.107343,480,492,0,0,0,0,0,0,0,0
218,49,36,936,1764,0.107329,480,492,0,0,0,0,0,0,0,0
219,49,34,937,1764,0.107403,478,493,0,0,0,0,0,0,0,0
220,49,37,937,1764,0.10719,481,493,0,0,0,0,0,0,0,0
221,49,39,937,1764,0.107261,480,496,0,0,0,0,0,0,0,0
222,49,46,936,1764,0.107257,486,496,0,0,0,0,0,0,0,0
223,49,43,937,1764,0.10717,486,494,0,0,0,0,0,0,0,0
224,49,49,936,1764,0.107284,487,498,0,0,0,0,0,0,0,0
225,49,51,935,1764,0.107147,489,497,0,0,0,0,0,0,0,0
226,49,49,935,1764,0.107174,489,495,0,0,0,0,0,0,0,0
227,49,51,935,1764,0.107156,489,497,0,0,0,0,0,0,0,0
228,49,48,936,1764,0.107066,489,495,0,0,0,0,0,0,0,0
229,49,47,936,1764,0.107225,487,496,0,0,0,0,0,0,0,0
230,49,50,935,1764,0.107196,488,497,0,0,0,0,0,0,0,0
231,49,49,936,1764,0.107234,488,497,0,0,0,0,0,0,0,0
232,49,48,936,1764,0.106993,490,494,0,0,0,0,0,0,0,0
233,49,48,936,1764,0.107038,490,494,0,0,0,0,0,0,0,0
234,49,61,933,1764,0.107203,493,501,0,0,0,0,0,0,0,0
235,48,53,935,1765,0.10713,491,497,0,0,0,0,0,0,0,0
236,48,49,936,1765,0.107224,488,497,0,0,0,0,0,0,0,0
237,48,47,936,1765,0.107196,485,498,0,0,0,0,0,0,0,0
238,48,50,936,1765,0.107032,489,497,0,0,0,0,0,0,0,0
239,48,47,937,1765,0.107079,487,497,0,0,0,0,0,0,0,0
240,48,40,938,1765,0.107166,483,495,0,0,0,0,0,0,0,0
241,48,40,938,1765,0.107356,480,498,0,0,0,0,0,0,0,0
242,48,38,938,1765,0.107345,479,497,0,0,0,0,0,0,0,0
243,48,40,938,1765,0.107262,483,495,0,0,0,0,0,0,0,0
244,48,53,935,1765,0.107048,488,500,0,0,0,0,0,0,0,0
245,48,50,935,1765,0.106906,488,497,0,0,0,0,0,0,0,0
246,48,46,936,1765,0.10699,486,496,0,0,0,0,0,0,0,0
247,48,49,935,1765,0.107008,488,496,0,0,0,0,0,0,0,0
248,48,46,936,1765,0.107036,487,495,0,0,0,0,0,0,0,0
249,48,43,937,1765,0.107058,486,494,0,0,0,0,0,0,0,0
250,48,44,937,1765,0.107041,485,496,0,0,0,0,0,0,0,0
251,48,47,937,1765,0.107255,484,500,0,0,0,0,0,0,0,0
252,48,48,937,1765,0.107345,483,502,0,0,0,0,0,0,0,0
253,48,45,937,1765,0.107313,483,499,0,0,0,0,0,0,0,0
254,48,49,936,1765,0.107319,485,500,0,0,0,0,0,0,0,0
255,48,54,935,1765,0.107453,486,503,0,0,0,0,0,0,0,0
256,48,51,936,1765,0.107515,484,503,0,0,0,0,0,0,0,0
257,47,49,937,1766,0.107598,482,504,0,0,0,0,0,0,0,0
258,47,43,938,1766,0.107495,481,500,0,0,0,0,0,0,0,0
259,47,40,939,1766,0.107546,479,500,0,0,0,0,0,0,0,0
260,47,41,939,1766,0.107393,481,499,0,0,0,0,0,0,0,0
261,47,41,939,1766,0.107453,481,499,0,0,0,0,0,0,0,0
262,46,45,939,1767,0.107464,484,500,0,0,0,0,0,0,0,0
263,46,46,939,1767,0.107408,485,500,0,0,0,0,0,0,0,0
264,46,46,939,1767,0.107471,485,500,0,0,0,0,0,0,0,0
265,46,48,939,1767,0.107553,485,502,0,0,0,0,0,0,0,0
266,46,44,940,1767,0.107504,484,500,0,0,0,0,0,0,0,0
267,45,45,940,1768,0.107238,485,500,0,0,0,0,0,0,0,0
268,45,45,941,1768,0.107233,486,500,0,0,0,0,0,0,0,0
269,45,40,942,1768,0.107365,482,500,0,0,0,0,0,0,0,0
270,45,35,943,1768,0.107437,478,500,0,0,0,0,0,0,0,0
271,45,34,943,1768,0.107444,479,498,0,0,0,0,0,0,0,0
272,45,36,943,1768,0.107603,478,501,0,0,0,0,0,0,0,0
273,45,39,943,1768,0.107628,479,503,0,0,0,0,0,0,0,0
274,45,41,943,1768,0.107541,481,503,0,0,0,0,0,0,0,0
275,45,53,941,1768,0.107441,488,506,0,0,0,0,0,0,0,0
276,45,51,941,1768,0.107687,484,508,0,0,0,0,0,0,0,0
277,45,45,942,1768,0.107651,482,505,0,0,0,0,0,0,0,0
278,45,45,942,1768,0.107651,480,507,0,0,0,0,0,0,0,0
279,45,54,940,1768,0.107378,488,506,0,0,0,0,0,0,0,0
280,45,48,941,1768,0.107412,484,505,0,0,0,0,0,0,0,0
281,45,48,941,1768,0.107488,483,506,0,0,0,0,0,0,0,0
282,45,46,942,1768,0.107512,482,506,0,0,0,0,0,0,0,0
283,45,51,940,1768,0.107457,481,510,0,0,0,0,0,0,0,0
284,45,51,940,1768,0.107673,477,514,0,0,0,0,0,0,0,0
285,45,44,941,1768,0.107766,474,511,0,0,0,0,0,0,0,0
286,45,42,942,1768,0.107805,473,511,0,0,0,0,0,0,0,0
287,45,41,943,1768,0.107745,474,510,0,0,0,0,0,0,0,0
288,45,37,944,1768,0.107888,470,511,0,0,0,0,0,0,0,0
289,43,37,946,1770,0.107623,474,509,0,0,0,0,0,0,0,0
290,43,38,946,1770,0.10769,474,510,0,0,0,0,0,0,0,0
291,43,41,946,1770,0.107743,474,513,0,0,0,0,0,0,0,0
292,43,40,946,1770,0.107876,472,514,0,0,0,0,0,0,0,0
293,43,48,944,1770,0.107617,479,513,0,0,0,0,0,0,0,0
294,43,44,945,1770,0.107712,477,512,0,0,0,0,0,0,0,0
295,43,35,946,1770,0.10768,473,508,0,0,0,0,0,0,0,0
296,43,33,946,1770,0.107755,472,507,0,0,0,0,0,0,0,0
297,43,36,945,1770,0.107666,475,506,0,0,0,0,0,0,0,0
298,43,35,946,1770,0.107665,475,506,0,0,0,0,0,0,0,0
299,43,31,947,1770,0.107666,474,504,0,0,0,0,0,0,0,0
300,43,28,947,1770,0.107646,473,502,0,0,0,0,0,0,0,0
301,43,25,947,1770,0.107662,471,501,0,0,0,0,0,0,0,0
302,43,24,947,1770,0.107637,471,500,0,0,0,0,0,0,0,0
303,43,24,946,1770,0.107841,468,502,0,0,0,0,0,0,0,0
304,43,27,946,1770,0.107882,470,503,0,0,0,0,0,0,0,0
305,43,32,945,1770,0.108115,468,509,0,0,0,0,0,0,0,0
306,43,44,943,1770,0.108406,468,519,0,0,0,0,0,0,0,0
307,43,38,944,1770,0.108373,466,516,0,0,0,0,0,0,0,0
308,43,37,945,1770,0.108343,467,515,0,0,0,0,0,0,0,0
309,43,37,945,1770,0.108361,466,516,0,0,0,0,0,0,0,0
310,43,34,946,1770,0.108217,467,513,0,0,0,0,0,0,0,0
311,43,31,947,1770,0.108141,468,510,0,0,0,0,0,0,0,0
312,43,28,947,1770,0.108095,467,508,0,0,0,0,0,0,0,0
313,43,26,947,1770,0.108074,466,507,0,0,0,0,0,0,0,0
314,43,32,945,1770,0.108049,467,510,0,0,0,0,0,0,0,0
315,43,29,946,1770,0.108125,465,510,0,0,0,0,0,0,0,0
316,42,29,947,1771,0.108061,465,511,0,0,0,0,0,0,0,0
317,42,27,948,1771,0.108053,465,510,0,0,0,0,0,0,0,0
318,42,23,948,1771,0.107968,465,506,0,0,0,0,0,0,0,0
319,42,20,947,1771,0.107923,464,503,0,0,0,0,0,0,0,0
320,42,22,947,1771,0.107728,468,501,0,0,0,0,0,0,0,0
321,42,29,946,1771,0.107797,471,504,0,0,0,0,0,0,0,0
322,42,34,945,1771,0.107829,473,506,0,0,0,0,0,0,0,0
323,42,30,946,1771,0.107877,471,505,0,0,0,0,0,0,0,0
324,42,41,944,1771,0.10781,476,509,0,0,0,0,0,0,0,0
325,42,35,945,1771,0.10771,475,505,0,0,0,0,0,0,0,0
326,42,42,944,1771,0.107792,477,509,0,0,0,0,0,0,0,0
327,42,43,944,1771,0.10781,476,511,0,0,0,0,0,0,0,0
328,42,38,945,1771,0.107704,476,507,0,0,0,0,0,0,0,0
329,42,33,946,1771,0.107614,475,504,0,0,0,0,0,0,0,0
330,42,28,947,1771,0.107671,472,503,0,0,0,0,0,0,0,0
331,42,24,948,1771,0.107734,469,503,0,0,0,0,0,0,0,0
332,42,18,948,1771,0.107609,468,498,0,0,0,0,0,0,0,0
333,42,19,947,1771,0.107587,470,496,0,0,0,0,0,0,0,0
334,42,16,948,1771,0.107551,470,494,0,0,0,0,0,0,0,0
335,42,18,947,1771,0.107686,468,497,0,0,0,0,0,0,0,0
336,42,17,948,1771,0.107735,467,498,0,0,0,0,0,0,0,0
337,42,14,948,1771,0.107706,466,496,0,0,0,0,0,0,0,0
338,42,25,945,1771,0.107785,469,501,0,0,0,0,0,0,0,0
339,42,28,945,1771,0.107725,472,501,0,0,0,0,0,0,0,0
340,42,24,946,1771,0.107802,469,501,0,0,0,0,0,0,0,0
341,42,27,946,1771,0.107887,470,503,0,0,0,0,0,0,0,0
342,42,25,947,1771,0.107828,470,502,0,0,0,0,0,0,0,0
343,42,28,947,1771,0.107761,473,502,0,0,0,0,0,0,0,0
344,42,25,948,1771,0.107727,472,501,0,0,0,0,0,0,0,0
345,42,27,947,1771,0.107668,473,501,0,0,0,0,0,0,0,0
346,42,27,947,1771,0.107598,474,500,0,0,0,0,0,0,0,0
347,42,26,947,1771,0.107505,474,499,0,0,0,0,0,0,0,0
348,42,27,947,1771,0.107515,473,501,0,0,0,0,0,0,0,0
349,42,33,946,1771,0.107319,479,500,0,0,0,0,0,0,0,0
350,42,39,945,1771,0.107508,478,506,0,0,0,0,0,0,0,0
351,42,47,943,1771,0.107461,485,505,0,0,0,0,0,0,0,0
352,42,46,943,1771,0.107545,482,507,0,0,0,0,0,0,0,0
353,42,45,943,1771,0.107463,483,505,0,0,0,0,0,0,0,0
354,42,40,944,1771,0.107531,479,505,0,0,0,0,0,0,0,0
355,41,33,946,1772,0.107533,477,502,0,0,0,0,0,0,0,0
356,41,32,947,1772,0.10759,476,503,0,0,0,0,0,0,0,0
357,41,37,946,1772,0.107531,478,505,0,0,0,0,0,0,0,0
358,41,32,947,1772,0.107546,476,503,0,0,0,0,0,0,0,0
359,41,33,947,1772,0.10754,477,503,0,0,0,0,0,0,0,0
360,41,38,946,1772,0.107633,478,506,0,0,0,0,0,0,0,0
361,40,41,946,1773,0.107648,480,507,0,0,0,0,0,0,0,0
362,40,43,946,1773,0.107673,480,509,0,0,0,0,0,0,0,0
363,40,45,946,1773,0.107585,483,508,0,0,0,0,0,0,0,0
364,40,45,946,1773,0.107706,482,509,0,0,0,0,0,0,0,0
365,40,51,945,1773,0.107822,484,512,0,0,0,0,0,0,0,0
366,40,46,946,1773,0.107885,480,512,0,0,0,0,0,0,0,0
367,40,39,947,1773,0.107903,476,510,0,0,0,0,0,0,0,0
368,40,37,947,1773,0.108076,471,513,0,0,0,0,0,0,0,0
369,40,37,947,1773,0.107895,475,509,0,0,0,0,0,0,0,0
370,40,31,948,1773,0.10782,473,506,0,0,0,0,0,0,0,0
371,40,31,947,1773,0.107876,470,508,0,0,0,0,0,0,0,0
372,40,34,947,1773,0.107812,472,509,0,0,0,0,0,0,0,0
373,40,32,947,1773,0.107898,469,510,0,0,0,0,0,0,0,0
374,40,40,945,1773,0.107612,474,511,0,0,0,0,0,0,0,0
375,39,49,944,1774,0.107723,478,515,0,0,0,0,0,0,0,0
376,39,47,945,1774,0.107664,478,514,0,0,0,0,0,0,0,0
377,39,41,946,1774,0.107756,475,512,0,0,0,0,0,0,0,0
