update,bacteria_pop,phage_pop,lysogen_pop,arbitrium,mean_lysogeny_rate,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
56,416,1208,219,1190,0.0970464,1182,245,0,0,0,0,0,0,0,0
57,396,1220,229,1225,0.0968278,1209,240,0,0,0,0,0,0,0,0
58,379,1229,241,1256,0.0970703,1212,258,0,0,0,0,0,0,0,0
59,364,1249,251,1285,0.0973449,1233,267,0,0,0,0,0,0,0,0
60,347,1260,261,1316,0.0972627,1247,274,0,0,0,0,0,0,0,0
61,333,1257,276,1343,0.0973641,1261,272,0,0,0,0,0,0,0,0
62,334,1222,285,1355,0.0974772,1239,268,0,0,0,0,0,0,0,0
63,320,1216,296,1381,0.0973959,1247,265,0,0,0,0,0,0,0,0
64,306,1214,310,1407,0.0974352,1249,275,0,0,0,0,0,0,0,0
65,299,1185,323,1425,0.0973062,1237,271,0,0,0,0,0,0,0,0
66,289,1174,337,1446,0.0974306,1234,277,0,0,0,0,0,0,0,0
67,272,1183,350,1473,0.097425,1246,287,0,0,0,0,0,0,0,0
68,263,1158,365,1492,0.0974931,1243,280,0,0,0,0,0,0,0,0
69,259,1133,380,1505,0.097405,1233,280,0,0,0,0,0,0,0,0
70,254,1102,394,1519,0.0974238,1215,281,0,0,0,0,0,0,0,0
71,247,1070,408,1534,0.0973371,1198,280,0,0,0,0,0,0,0,0
72,240,1041,424,1549,0.097396,1181,284,0,0,0,0,0,0,0,0
73,234,1025,437,1563,0.0974569,1176,286,0,0,0,0,0,0,0,0
74,227,992,452,1577,0.0973744,1163,281,0,0,0,0,0,0,0,0
75,213,968,468,1598,0.0971611,1158,278,0,0,0,0,0,0,0,0
76,210,938,482,1607,0.0972755,1143,277,0,0,0,0,0,0,0,0
77,202,911,498,1621,0.0974577,1128,281,0,0,0,0,0,0,0,0
78,194,878,513,1635,0.0974687,1119,272,0,0,0,0,0,0,0,0
79,192,845,528,1642,0.0974339,1106,267,0,0,0,0,0,0,0,0
80,190,787,544,1649,0.0974578,1076,255,0,0,0,0,0,0,0,0
81,188,743,557,1656,0.0976289,1057,243,0,0,0,0,0,0,0,0
82,180,727,571,1668,0.0976637,1057,241,0,0,0,0,0,0,0,0
83,175,689,586,1677,0.0977458,1041,234,0,0,0,0,0,0,0,0
84,173,639,601,1683,0.0978118,1010,230,0,0,0,0,0,0,0,0
85,167,605,614,1692,0.0980375,988,231,0,0,0,0,0,0,0,0
86,164,591,624,1698,0.0979522,992,223,0,0,0,0,0,0,0,0
87,159,568,636,1706,0.0980157,984,220,0,0,0,0,0,0,0,0
88,157,536,649,1711,0.0980757,964,221,0,0,0,0,0,0,0,0
89,157,494,662,1714,0.0980952,943,213,0,0,0,0,0,0,0,0
90,156,468,673,1717,0.0982903,928,213,0,0,0,0,0,0,0,0
91,155,453,684,1720,0.0983482,925,212,0,0,0,0,0,0,0,0
92,153,414,696,1724,0.098577,899,211,0,0,0,0,0,0,0,0
93,153,376,707,1726,0.0986261,876,207,0,0,0,0,0,0,0,0
94,152,352,715,1729,0.0985735,864,203,0,0,0,0,0,0,0,0
95,150,330,725,1733,0.0985916,852,203,0,0,0,0,0,0,0,0
96,149,307,735,1735,0.0986629,840,202,0,0,0,0,0,0,0,0
97,149,291,742,1736,0.0988132,835,198,0,0,0,0,0,0,0,0
98,146,263,752,1740,0.0988943,820,195,0,0,0,0,0,0,0,0
99,145,255,757,1742,0.099018,816,196,0,0,0,0,0,0,0,0
100,146,241,763,1742,0.0989581,809,195,0,0,0,0,0,0,0,0
101,146,228,766,1743,0.0989683,797,197,0,0,0,0,0,0,0,0
102,146,215,772,1744,0.0988251,793,194,0,0,0,0,0,0,0,0
103,146,194,778,1745,0.0987514,783,189,0,0,0,0,0,0,0,0
104,147,171,783,1745,0.0988537,765,189,0,0,0,0,0,0,0,0
105,146,164,786,1747,0.0989859,761,189,0,0,0,0,0,0,0,0
106,146,149,791,1747,0.0990634,755,185,0,0,0,0,0,0,0,0
107,146,138,795,1747,0.0990555,750,183,0,0,0,0,0,0,0,0
108,146,126,798,1747,0.0990958,740,184,0,0,0,0,0,0,0,0
109,146,128,799,1747,0.0991371,742,185,0,0,0,0,0,0,0,0
110,145,128,801,1748,0.0993178,739,190,0,0,0,0,0,0,0,0
111,145,131,802,1748,0.0993789,741,192,0,0,0,0,0,0,0,0
112,144,127,803,1749,0.0993145,742,188,0,0,0,0,0,0,0,0
113,144,119,807,1749,0.0993496,738,188,0,0,0,0,0,0,0,0
114,144,110,809,1749,0.0994054,730,189,0,0,0,0,0,0,0,0
115,144,95,812,1749,0.0993588,725,182,0,0,0,0,0,0,0,0
116,144,90,815,1749,0.0994075,723,182,0,0,0,0,0,0,0,0
117,144,80,818,1749,0.0994356,717,181,0,0,0,0,0,0,0,0
118,144,73,820,1749,0.0994839,713,180,0,0,0,0,0,0,0,0
119,144,66,822,1749,0.0994816,708,180,0,0,0,0,0,0,0,0
120,144,69,822,1749,0.099459,712,179,0,0,0,0,0,0,0,0
121,144,69,822,1749,0.0994897,712,179,0,0,0,0,0,0,0,0
122,144,66,823,1749,0.099475,713,176,0,0,0,0,0,0,0,0
123,143,76,822,1750,0.0994323,720,178,0,0,0,0,0,0,0,0
124,143,80,822,1750,0.0994255,724,178,0,0,0,0,0,0,0,0
125,143,76,823,1750,0.0994461,720,179,0,0,0,0,0,0,0,0
126,143,73,824,1750,0.099443,719,178,0,0,0,0,0,0,0,0
127,143,70,825,1750,0.0993236,719,176,0,0,0,0,0,0,0,0
128,143,71,825,1750,0.0992927,717,179,0,0,0,0,0,0,0,0
129,143,64,827,1750,0.0992189,715,176,0,0,0,0,0,0,0,0
130,141,65,828,1752,0.0992504,717,176,0,0,0,0,0,0,0,0
131,141,61,829,1752,0.0992604,716,174,0,0,0,0,0,0,0,0
132,141,68,828,1752,0.0991945,722,174,0,0,0,0,0,0,0,0
133,141,61,830,1752,0.0992464,716,175,0,0,0,0,0,0,0,0
134,141,58,832,1752,0.0992198,715,175,0,0,0,0,0,0,0,0
135,141,58,833,1752,0.0991227,717,174,0,0,0,0,0,0,0,0
136,141,61,834,1752,0.0992225,716,179,0,0,0,0,0,0,0,0
137,141,55,836,1752,0.0992735,713,178,0,0,0,0,0,0,0,0
138,141,46,837,1752,0.0993553,704,179,0,0,0,0,0,0,0,0
139,140,54,835,1753,0.0994424,708,181,0,0,0,0,0,0,0,0
140,140,50,836,1753,0.0994296,707,179,0,0,0,0,0,0,0,0
141,139,48,838,1754,0.0993841,708,178,0,0,0,0,0,0,0,0
142,139,52,837,1754,0.0994539,709,180,0,0,0,0,0,0,0,0
143,138,47,839,1755,0.099458,706,180,0,0,0,0,0,0,0,0
144,138,43,840,1755,0.099436,704,179,0,0,0,0,0,0,0,0
145,138,49,839,1755,0.0994523,708,180,0,0,0,0,0,0,0,0
146,137,49,839,1756,0.0994548,706,182,0,0,0,0,0,0,0,0
147,137,43,841,1756,0.099437,703,181,0,0,0,0,0,0,0,0
148,136,52,840,1757,0.0993782,711,181,0,0,0,0,0,0,0,0
149,136,51,841,1757,0.0992367,715,177,0,0,0,0,0,0,0,0
150,135,52,841,1758,0.0992949,716,177,0,0,0,0,0,0,0,0
151,135,46,843,1758,0.0993235,712,177,0,0,0,0,0,0,0,0
152,132,53,842,1761,0.0993559,715,180,0,0,0,0,0,0,0,0
153,132,50,844,1761,0.0993469,714,180,0,0,0,0,0,0,0,0
154,132,47,846,1761,0.099318,713,180,0,0,0,0,0,0,0,0
155,132,50,846,1761,0.0993598,715,181,0,0,0,0,0,0,0,0
156,131,48,847,1762,0.0994247,715,180,0,0,0,0,0,0,0,0
157,131,44,848,1762,0.0993937,713,179,0,0,0,0,0,0,0,0
158,131,42,848,1762,0.0994162,710,180,0,0,0,0,0,0,0,0
159,131,39,848,1762,0.0993043,710,177,0,0,0,0,0,0,0,0
160,131,37,848,1762,0.0993645,707,178,0,0,0,0,0,0,0,0
161,131,33,849,1762,0.0993812,704,178,0,0,0,0,0,0,0,0
162,131,31,850,1762,0.099395,703,178,0,0,0,0,0,0,0,0
163,130,37,850,1763,0.0994358,706,181,0,0,0,0,0,0,0,0
164,130,36,851,1763,0.099388,707,180,0,0,0,0,0,0,0,0
165,130,31,852,1763,0.0994626,704,179,0,0,0,0,0,0,0,0
166,130,31,852,1763,0.0994096,704,179,0,0,0,0,0,0,0,0
167,129,33,853,1764,0.0995043,704,182,0,0,0,0,0,0,0,0
168,129,33,854,1764,0.0995066,705,182,0,0,0,0,0,0,0,0
169,128,48,851,1765,0.099583,714,185,0,0,0,0,0,0,0,0
170,127,64,848,1766,0.099439,726,186,0,0,0,0,0,0,0,0
171,126,59,850,1767,0.0994376,725,184,0,0,0,0,0,0,0,0
172,125,66,850,1768,0.0993494,733,183,0,0,0,0,0,0,0,0
173,125,71,849,1768,0.0994144,735,185,0,0,0,0,0,0,0,0
174,124,67,851,1769,0.0994727,733,185,0,0,0,0,0,0,0,0
175,124,66,851,1769,0.0994662,731,186,0,0,0,0,0,0,0,0
176,124,60,853,1769,0.0994932,728,185,0,0,0,0,0,0,0,0
177,124,59,853,1769,0.0995656,725,187,0,0,0,0,0,0,0,0
178,124,61,853,1769,0.0996843,723,191,0,0,0,0,0,0,0,0
179,124,51,854,1769,0.0996754,717,188,0,0,0,0,0,0,0,0
180,124,51,854,1769,0.0996975,716,189,0,0,0,0,0,0,0,0
181,124,50,854,1769,0.0997172,716,188,0,0,0,0,0,0,0,0
182,123,49,855,1770,0.0997138,717,187,0,0,0,0,0,0,0,0
183,122,47,856,1771,0.0996991,717,186,0,0,0,0,0,0,0,0
184,122,50,855,1771,0.0996858,720,185,0,0,0,0,0,0,0,0
185,121,50,855,1772,0.0995334,723,182,0,0,0,0,0,0,0,0
186,120,47,856,1773,0.0994231,721,182,0,0,0,0,0,0,0,0
187,120,47,857,1773,0.0994765,720,184,0,0,0,0,0,0,0,0
188,119,58,855,1774,0.0994415,729,184,0,0,0,0,0,0,0,0
189,118,66,854,1775,0.0994123,730,190,0,0,0,0,0,0,0,0
190,116,63,857,1777,0.0993905,731,189,0,0,0,0,0,0,0,0
191,116,63,857,1777,0.0994547,729,191,0,0,0,0,0,0,0,0
192,116,64,857,1777,0.0995188,729,192,0,0,0,0,0,0,0,0
193,116,67,857,1777,0.0994834,732,192,0,0,0,0,0,0,0,0
194,116,59,858,1777,0.0995337,726,191,0,0,0,0,0,0,0,0
195,115,61,859,1778,0.0995012,728,192,0,0,0,0,0,0,0,0
196,115,54,861,1778,0.0994727,725,190,0,0,0,0,0,0,0,0
197,115,53,861,1778,0.0993633,727,187,0,0,0,0,0,0,0,0
198,115,54,862,1778,0.0993843,730,186,0,0,0,0,0,0,0,0
199,115,49,863,1778,0.0994024,726,186,0,0,0,0,0,0,0,0
200,114,44,864,1779,0.0992954,725,183,0,0,0,0,0,0,0,0
201,113,48,864,1780,0.0994214,726,186,0,0,0,0,0,0,0,0
202,112,56,863,1781,0.099378,733,186,0,0,0,0,0,0,0,0
203,111,59,864,1782,0.0994029,736,187,0,0,0,0,0,0,0,0
204,110,59,866,1783,0.0993605,738,187,0,0,0,0,0,0,0,0
205,109,65,866,1784,0.0993225,744,187,0,0,0,0,0,0,0,0
206,108,67,867,1785,0.0994153,742,192,0,0,0,0,0,0,0,0
207,108,58,869,1785,0.0994276,736,191,0,0,0,0,0,0,0,0
208,108,59,869,1785,0.099519,733,195,0,0,0,0,0,0,0,0
209,107,57,870,1786,0.0995281,731,196,0,0,0,0,0,0,0,0
210,106,63,869,1787,0.0994557,738,194,0,0,0,0,0,0,0,0
211,106,51,871,1787,0.0994296,732,190,0,0,0,0,0,0,0,0
212,106,49,873,1787,0.0994491,731,191,0,0,0,0,0,0,0,0
213,106,48,873,1787,0.0995241,727,194,0,0,0,0,0,0,0,0
214,106,45,874,1787,0.0995019,727,192,0,0,0,0,0,0,0,0
215,106,38,875,1787,0.0994706,723,190,0,0,0,0,0,0,0,0
216,106,37,876,1787,0.0994364,723,190,0,0,0,0,0,0,0,0
217,106,37,876,1787,0.0994279,724,189,0,0,0,0,0,0,0,0
218,106,39,876,1787,0.0994233,727,188,0,0,0,0,0,0,0,0
219,106,41,876,1787,0.0994846,728,189,0,0,0,0,0,0,0,0
220,105,44,876,1788,0.0994462,732,188,0,0,0,0,0,0,0,0
221,103,49,875,1790,0.0993829,738,186,0,0,0,0,0,0,0,0
222,102,49,876,1791,0.0994195,738,187,0,0,0,0,0,0,0,0
223,101,45,878,1792,0.0994053,736,187,0,0,0,0,0,0,0,0
224,100,57,876,1793,0.0993491,745,188,0,0,0,0,0,0,0,0
225,100,56,878,1793,0.0993126,747,187,0,0,0,0,0,0,0,0
226,100,60,877,1793,0.0992851,750,187,0,0,0,0,0,0,0,0
227,99,54,879,1794,0.0993271,744,189,0,0,0,0,0,0,0,0
228,99,51,880,1794,0.0993095,743,188,0,0,0,0,0,0,0,0
229,99,50,880,1794,0.099246,743,187,0,0,0,0,0,0,0,0
230,99,49,880,1794,0.0992804,740,189,0,0,0,0,0,0,0,0
231,99,51,879,1794,0.09932,742,188,0,0,0,0,0,0,0,0
232,98,48,880,1795,0.0993138,741,187,0,0,0,0,0,0,0,0
233,98,48,880,1795,0.0993977,738,190,0,0,0,0,0,0,0,0
234,98,55,878,1795,0.0993283,742,191,0,0,0,0,0,0,0,0
235,98,48,879,1795,0.0991741,740,187,0,0,0,0,0,0,0,0
236,98,46,880,1795,0.0991775,740,186,0,0,0,0,0,0,0,0
237,97,51,880,1796,0.0991567,744,187,0,0,0,0,0,0,0,0
238,97,44,882,1796,0.0991309,741,185,0,0,0,0,0,0,0,0
239,97,41,883,1796,0.0991651,739,185,0,0,0,0,0,0,0,0
240,97,37,884,1796,0.0991609,736,185,0,0,0,0,0,0,0,0
241,97,43,883,1796,0.0990173,742,184,0,0,0,0,0,0,0,0
242,97,49,882,1796,0.0990804,744,187,0,0,0,0,0,0,0,0
243,97,47,882,1796,0.0991519,740,189,0,0,0,0,0,0,0,0
244,97,53,880,1796,0.099199,740,193,0,0,0,0,0,0,0,0
245,97,57,880,1796,0.0991878,745,192,0,0,0,0,0,0,0,0
246,97,51,882,1796,0.0992052,742,191,0,0,0,0,0,0,0,0
247,97,49,882,1796,0.0991845,741,190,0,0,0,0,0,0,0,0
248,97,52,880,1796,0.0990884,745,187,0,0,0,0,0,0,0,0
249,96,49,882,1797,0.0989946,746,185,0,0,0,0,0,0,0,0
250,96,47,883,1797,0.0990417,744,186,0,0,0,0,0,0,0,0
251,96,41,884,1797,0.099063,740,185,0,0,0,0,0,0,0,0
252,95,44,884,1798,0.0990375,743,185,0,0,0,0,0,0,0,0
253,95,42,885,1798,0.0990556,742,185,0,0,0,0,0,0,0,0
254,95,36,886,1798,0.0990243,738,184,0,0,0,0,0,0,0,0
255,95,35,886,1798,0.0989703,738,183,0,0,0,0,0,0,0,0
256,95,36,886,1798,0.09904,737,185,0,0,0,0,0,0,0,0
257,95,35,886,1798,0.0990228,735,186,0,0,0,0,0,0,0,0
258,95,35,886,1798,0.0990901,734,187,0,0,0,0,0,0,0,0
259,95,36,886,1798,0.0991542,733,189,0,0,0,0,0,0,0,0
260,95,38,886,1798,0.099198,735,189,0,0,0,0,0,0,0,0
261,95,37,887,1798,0.0992056,735,189,0,0,0,0,0,0,0,0
262,93,38,888,1800,0.0991105,738,188,0,0,0,0,0,0,0,0
263,93,38,888,1800,0.0991667,735,191,0,0,0,0,0,0,0,0
264,93,49,885,1800,0.0990242,747,187,0,0,0,0,0,0,0,0
265,93,48,884,1800,0.0990233,746,186,0,0,0,0,0,0,0,0
266,93,43,886,1800,0.099088,742,187,0,0,0,0,0,0,0,0
267,93,35,887,1800,0.0991406,735,187,0,0,0,0,0,0,0,0
268,93,33,887,1800,0.0990418,734,186,0,0,0,0,0,0,0,0
269,93,30,888,1800,0.0990974,732,186,0,0,0,0,0,0,0,0
270,93,31,888,1800,0.0991196,733,186,0,0,0,0,0,0,0,0
271,93,35,887,1800,0.0990791,736,186,0,0,0,0,0,0,0,0
272,93,40,886,1800,0.0991629,736,190,0,0,0,0,0,0,0,0
273,93,48,884,1800,0.0991477,742,190,0,0,0,0,0,0,0,0
274,93,45,886,1800,0.0991974,740,191,0,0,0,0,0,0,0,0
275,93,44,886,1800,0.09925,739,191,0,0,0,0,0,0,0,0
276,93,44,886,1800,0.0993177,736,194,0,0,0,0,0,0,0,0
277,93,45,886,1800,0.0992863,738,193,0,0,0,0,0,0,0,0
278,93,41,887,1800,0.0992974,736,192,0,0,0,0,0,0,0,0
279,93,43,887,1800,0.0993684,735,195,0,0,0,0,0,0,0,0
280,93,40,887,1800,0.0993254,734,193,0,0,0,0,0,0,0,0
281,93,34,888,1800,0.0993117,731,191,0,0,0,0,0,0,0,0
282,93,35,888,1800,0.0993667,730,193,0,0,0,0,0,0,0,0
283,93,44,886,1800,0.0993409,739,191,0,0,0,0,0,0,0,0
284,92,50,885,1801,0.0992762,745,190,0,0,0,0,0,0,0,0
285,92,50,886,1801,0.0992952,747,189,0,0,0,0,0,0,0,0
286,92,47,886,1801,0.0992004,746,187,0,0,0,0,0,0,0,0
287,92,51,885,1801,0.0991931,750,186,0,0,0,0,0,0,0,0
288,92,49,886,1801,0.0991859,749,186,0,0,0,0,0,0,0,0
289,92,40,887,1801,0.0991045,746,181,0,0,0,0,0,0,0,0
290,92,42,887,1801,0.0990803,747,182,0,0,0,0,0,0,0,0
291,92,43,886,1801,0.0991807,747,182,0,0,0,0,0,0,0,0
292,91,39,887,1802,0.0991684,744,182,0,0,0,0,0,0,0,0
293,91,36,888,1802,0.0991545,742,182,0,0,0,0,0,0,0,0
294,91,40,886,1802,0.0990295,744,182,0,0,0,0,0,0,0,0
295,91,42,887,1802,0.0990803,744,185,0,0,0,0,0,0,0,0
296,91,45,886,1802,0.0991494,744,187,0,0,0,0,0,0,0,0
297,91,41,888,1802,0.0991461,742,187,0,0,0,0,0,0,0,0
298,91,37,889,1802,0.0991425,740,186,0,0,0,0,0,0,0,0
299,91,31,890,1802,0.0991169,738,183,0,0,0,0,0,0,0,0
300,91,33,890,1802,0.0991656,739,184,0,0,0,0,0,0,0,0
301,91,44,888,1802,0.0992873,742,190,0,0,0,0,0,0,0,0
302,89,46,889,1804,0.0992813,743,192,0,0,0,0,0,0,0,0
303,89,45,889,1804,0.0991611,744,190,0,0,0,0,0,0,0,0
304,89,50,888,1804,0.0991643,747,191,0,0,0,0,0,0,0,0
305,89,47,890,1804,0.0991487,747,190,0,0,0,0,0,0,0,0
306,89,42,891,1804,0.0991562,743,190,0,0,0,0,0,0,0,0
307,88,42,892,1805,0.0992304,743,191,0,0,0,0,0,0,0,0
308,88,43,891,1805,0.0992304,744,190,0,0,0,0,0,0,0,0
309,88,40,892,1805,0.0992147,742,190,0,0,0,0,0,0,0,0
310,88,38,893,1805,0.0992288,741,190,0,0,0,0,0,0,0,0
311,87,49,891,1806,0.0992356,749,191,0,0,0,0,0,0,0,0
312,87,40,892,1806,0.0992659,743,189,0,0,0,0,0,0,0,0
313,86,43,892,1807,0.0994479,741,194,0,0,0,0,0,0,0,0
314,86,39,893,1807,0.0995101,737,195,0,0,0,0,0,0,0,0
315,86,37,894,1807,0.0995486,735,196,0,0,0,0,0,0,0,0
316,86,39,894,1807,0.0995661,736,197,0,0,0,0,0,0,0,0
317,86,43,893,1807,0.099557,738,198,0,0,0,0,0,0,0,0
318,86,45,892,1807,0.0994466,743,194,0,0,0,0,0,0,0,0
319,86,52,890,1807,0.0995924,743,199,0,0,0,0,0,0,0,0
320,86,49,891,1807,0.0995998,741,199,0,0,0,0,0,0,0,0
321,86,53,891,1807,0.0996064,745,199,0,0,0,0,0,0,0,0
322,86,53,892,1807,0.0995943,747,198,0,0,0,0,0,0,0,0
323,86,49,892,1807,0.0994408,748,193,0,0,0,0,0,0,0,0
324,86,47,892,1807,0.0994762,747,192,0,0,0,0,0,0,0,0
325,86,42,893,1807,0.0994765,744,191,0,0,0,0,0,0,0,0
326,85,37,894,1808,0.0994579,739,192,0,0,0,0,0,0,0,0
327,85,35,895,1808,0.0994673,737,193,0,0,0,0,0,0,0,0
328,85,39,895,1808,0.0994979,741,193,0,0,0,0,0,0,0,0
329,85,41,894,1808,0.0995491,738,197,0,0,0,0,0,0,0,0
330,85,43,894,1808,0.0995628,739,198,0,0,0,0,0,0,0,0
331,85,37,895,1808,0.09949,737,195,0,0,0,0,0,0,0,0
332,85,37,894,1808,0.0994723,737,194,0,0,0,0,0,0,0,0
333,85,33,895,1808,0.099476,735,193,0,0,0,0,0,0,0,0
334,84,34,896,1809,0.0995028,735,195,0,0,0,0,0,0,0,0
335,84,38,895,1809,0.0994162,739,194,0,0,0,0,0,0,0,0
336,84,40,895,1809,0.0993985,742,193,0,0,0,0,0,0,0,0
337,84,34,896,1809,0.0993585,739,191,0,0,0,0,0,0,0,0
338,84,36,896,1809,0.0993854,741,191,0,0,0,0,0,0,0,0
339,84,39,896,1809,0.0994092,741,194,0,0,0,0,0,0,0,0
340,84,42,896,1809,0.099402,744,194,0,0,0,0,0,0,0,0
341,84,40,897,1809,0.0993881,744,193,0,0,0,0,0,0,0,0
342,84,38,898,1809,0.0993806,743,193,0,0,0,0,0,0,0,0
343,83,33,899,1810,0.0994085,740,192,0,0,0,0,0,0,0,0
344,83,32,899,1810,0.099352,740,191,0,0,0,0,0,0,0,0
345,83,29,900,1810,0.0993056,738,191,0,0,0,0,0,0,0,0
346,83,28,901,1810,0.0992922,739,190,0,0,0,0,0,0,0,0
347,83,23,902,1810,0.0992944,736,189,0,0,0,0,0,0,0,0
348,83,20,903,1810,0.0993068,734,189,0,0,0,0,0,0,0,0
349,83,25,902,1810,0.0993232,737,190,0,0,0,0,0,0,0,0
350,83,19,903,1810,0.0993095,734,188,0,0,0,0,0,0,0,0
351,83,17,904,1810,0.0993135,733,188,0,0,0,0,0,0,0,0
352,83,14,905,1810,0.0992999,732,187,0,0,0,0,0,0,0,0
353,83,24,903,1810,0.0993202,737,190,0,0,0,0,0,0,0,0
354,82,34,902,1811,0.0993843,741,195,0,0,0,0,0,0,0,0
355,82,31,903,1811,0.0993848,739,195,0,0,0,0,0,0,0,0
356,82,27,904,1811,0.0993098,739,192,0,0,0,0,0,0,0,0
357,82,29,904,1811,0.099323,741,192,0,0,0,0,0,0,0,0
358,82,30,904,1811,0.0992684,742,192,0,0,0,0,0,0,0,0
359,82,27,905,1811,0.099257,741,191,0,0,0,0,0,0,0,0
360,82,25,906,1811,0.0992651,740,191,0,0,0,0,0,0,0,0
361,82,23,907,1811,0.0992625,740,190,0,0,0,0,0,0,0,0
362,81,21,907,1812,0.0991638,741,187,0,0,0,0,0,0,0,0
363,81,23,907,1812,0.099154,743,187,0,0,0,0,0,0,0,0
364,81,20,908,1812,0.0991311,743,185,0,0,0,0,0,0,0,0
365,81,21,907,1812,0.0991792,741,187,0,0,0,0,0,0,0,0
366,81,24,907,1812,0.0991499,744,187,0,0,0,0,0,0,0,0
367,81,23,908,1812,0.0991569,744,187,0,0,0,0,0,0,0,0
368,81,21,908,1812,0.0991535,742,187,0,0,0,0,0,0,0,0
369,81,23,907,1812,0.0991919,743,187,0,0,0,0,0,0,0,0
370,80,27,907,1813,0.0992392,745,189,0,0,0,0,0,0,0,0
371,80,26,908,1813,0.0992468,745,189,0,0,0,0,0,0,0,0
